timestamp,hot_inlet_temp_c,hot_outlet_temp_c,cold_inlet_temp_c,cold_outlet_temp_c,hot_flow_rate_lpm,cold_flow_rate_lpm,heat_transfer_coeff_wm2k,pressure_drop_hot_kpa,pressure_drop_cold_kpa,approach_temp_c,effectiveness,pump_trip_event,cleaning_cycle
2025-03-01 18:05:00,179.74,143.28,29.48,65.35,199.39,200.43,1849.1,12.3,8.11,77.93,0.2426,0,0
2025-03-01 18:10:00,180.21,142.54,29.67,67.33,199.54,199.11,1850.0,12.44,8.04,75.22,0.2502,0,0
2025-03-01 18:15:00,180.58,142.76,29.66,67.4,199.61,200.3,1843.8,12.4,8.11,75.36,0.2506,0,0
2025-03-01 18:20:00,180.05,143.39,29.75,66.48,198.98,199.28,1848.2,12.36,8.16,76.92,0.2439,0,0
2025-03-01 18:25:00,180.49,143.45,30.02,67.16,200.33,199.64,1847.4,12.12,7.97,76.28,0.2462,0,0
2025-03-01 18:30:00,179.91,143.04,29.96,67.01,200.73,200.92,1856.8,12.44,8.34,76.03,0.2459,0,0
2025-03-01 18:35:00,179.62,143.02,29.62,66.86,199.4,197.86,1848.4,12.33,7.97,76.16,0.244,0,0
2025-03-01 18:40:00,179.88,142.52,29.91,66.99,199.04,200.94,1848.5,12.52,8.21,75.53,0.2491,0,0
2025-03-01 18:45:00,179.48,142.95,29.26,65.73,199.2,199.6,1852.0,12.1,7.83,77.23,0.2432,0,0
2025-03-01 18:50:00,180.06,142.96,29.81,67.37,199.92,199.49,1845.1,12.12,8.2,75.59,0.247,0,0
2025-03-01 18:55:00,180.39,143.07,29.88,67.01,198.99,198.4,1856.5,12.65,8.13,76.06,0.248,0,0
2025-03-01 19:00:00,180.12,143.02,29.94,67.55,200.91,200.0,1851.9,12.62,7.85,75.46,0.2471,0,0
2025-03-01 19:05:00,179.86,143.15,29.78,66.39,200.67,199.61,1849.7,12.64,8.35,76.76,0.2446,0,0
2025-03-01 19:10:00,179.53,142.72,30.13,67.29,200.66,199.61,1850.3,12.38,8.08,75.43,0.2464,0,0
2025-03-01 19:15:00,180.58,143.18,29.84,66.74,199.6,200.41,1853.9,12.08,8.1,76.44,0.2481,0,0
2025-03-01 19:20:00,179.92,142.82,29.92,67.33,200.91,198.12,1852.6,12.53,8.22,75.49,0.2474,0,0
2025-03-01 19:25:00,180.35,142.91,29.58,67.32,200.13,198.89,1850.3,12.51,7.8,75.59,0.2483,0,0
2025-03-01 19:30:00,179.79,143.05,29.8,66.55,198.69,200.8,1853.6,12.31,7.95,76.5,0.245,0,0
2025-03-01 19:35:00,180.25,143.03,30.03,67.56,199.04,199.08,1850.2,12.48,8.11,75.48,0.2478,0,0
2025-03-01 19:40:00,179.89,142.79,30.92,67.86,201.46,200.16,1851.2,12.26,8.17,74.94,0.249,0,0
2025-03-01 19:45:00,180.08,142.82,30.38,67.57,200.91,200.25,1851.7,12.14,8.21,75.25,0.2489,0,0
2025-03-01 19:50:00,180.18,142.72,30.29,67.49,199.37,198.58,1850.1,12.23,7.96,75.23,0.2499,0,0
2025-03-01 19:55:00,180.22,143.26,30.37,66.85,200.04,200.45,1852.1,12.03,7.98,76.41,0.2466,0,0
2025-03-01 20:00:00,180.25,143.35,30.54,67.13,200.53,200.15,1849.1,12.31,8.41,76.23,0.2465,0,0
2025-03-01 20:05:00,180.26,143.12,30.66,67.1,199.39,201.8,1857.0,12.09,7.97,76.01,0.2483,0,0
2025-03-01 20:10:00,179.94,143.03,30.19,67.61,200.42,200.22,1845.1,12.5,7.98,75.42,0.2465,0,0
2025-03-01 20:15:00,180.37,142.71,30.94,69.06,201.84,199.85,1849.8,12.04,8.21,73.65,0.252,0,0
2025-03-01 20:20:00,179.77,143.01,30.86,67.74,200.77,199.77,1848.6,12.76,7.96,75.27,0.2469,0,0
2025-03-01 20:25:00,180.01,142.67,30.78,68.46,199.69,199.5,1852.1,12.37,7.87,74.21,0.2502,0,0
2025-03-01 20:30:00,180.13,142.99,30.63,67.71,199.73,198.9,1850.2,12.31,8.05,75.27,0.2484,0,0
2025-03-01 20:35:00,180.22,143.25,30.58,67.32,200.42,200.33,1849.0,12.44,8.12,75.93,0.247,0,0
2025-03-01 20:40:00,180.28,142.94,30.81,68.2,199.64,200.7,1855.6,12.46,8.44,74.74,0.2499,0,0
2025-03-01 20:45:00,179.61,143.09,30.52,66.97,199.79,199.68,1853.3,12.45,8.16,76.13,0.2449,0,0
2025-03-01 20:50:00,179.75,143.01,30.83,67.96,200.54,200.28,1848.4,12.24,8.2,75.05,0.2467,0,0
2025-03-01 20:55:00,180.13,142.69,30.93,68.42,199.77,198.95,1852.4,12.42,7.83,74.27,0.251,0,0
2025-03-01 21:00:00,180.13,143.07,30.73,67.53,199.17,201.75,1857.7,12.21,8.04,75.54,0.2481,0,0
2025-03-01 21:05:00,180.37,143.24,30.45,67.69,200.06,200.04,1847.3,12.45,8.23,75.55,0.2477,0,0
2025-03-01 21:10:00,179.74,143.27,30.64,67.12,199.58,199.08,1849.2,12.14,8.04,76.15,0.2446,0,0
2025-03-01 21:15:00,180.37,143.16,31.03,68.02,198.71,199.21,1848.3,12.17,7.9,75.14,0.2492,0,0
2025-03-01 21:20:00,180.02,142.76,30.77,68.39,200.91,199.95,1854.0,12.19,7.84,74.37,0.2497,0,0
2025-03-01 21:25:00,179.88,142.92,30.56,68.34,201.31,198.89,1852.6,12.22,7.98,74.58,0.2475,0,0
2025-03-01 21:30:00,179.95,142.66,30.87,68.65,201.2,199.88,1853.1,12.27,8.22,74.01,0.2501,0,0
2025-03-01 21:35:00,180.01,142.84,30.65,67.75,199.94,199.08,1851.0,12.33,7.9,75.09,0.2489,0,0
2025-03-01 21:40:00,179.77,142.45,30.98,68.69,200.37,200.06,1855.3,12.54,8.18,73.76,0.2508,0,0
2025-03-01 21:45:00,180.17,143.03,30.85,67.82,200.15,199.1,1851.8,12.25,8.22,75.21,0.2487,0,0
2025-03-01 21:50:00,180.05,142.93,30.92,68.2,200.67,199.06,1852.2,12.29,8.14,74.73,0.2489,0,0
2025-03-01 21:55:00,180.13,143.25,30.48,67.35,199.26,200.09,1853.9,12.27,8.12,75.91,0.2464,0,0
2025-03-01 22:00:00,179.88,142.95,30.98,67.7,199.34,199.57,1850.1,12.03,8.16,75.25,0.248,0,0
2025-03-01 22:05:00,180.04,143.25,31.23,68.0,199.63,199.59,1856.0,12.09,8.06,75.25,0.2473,0,0
2025-03-01 22:10:00,179.72,143.2,30.95,67.14,199.37,199.62,1851.8,12.08,8.04,76.06,0.2455,0,0
2025-03-01 22:15:00,180.33,143.14,31.28,68.57,200.22,200.5,1854.2,12.14,8.09,74.57,0.2495,0,0
2025-03-01 22:20:00,180.16,142.87,31.38,68.22,200.45,201.05,1853.8,12.3,8.02,74.66,0.2506,0,0
2025-03-01 22:25:00,180.01,143.08,31.11,68.19,200.8,200.71,1850.1,12.45,7.75,74.89,0.248,0,0
2025-03-01 22:30:00,179.71,143.15,31.23,67.62,199.67,199.24,1850.7,12.32,8.11,75.54,0.2462,0,0
2025-03-01 22:35:00,179.79,143.24,31.21,67.85,200.98,200.43,1844.9,12.23,8.08,75.39,0.246,0,0
2025-03-01 22:40:00,180.33,143.03,31.57,68.99,200.34,199.31,1849.3,12.11,8.17,74.04,0.2507,0,0
2025-03-01 22:45:00,179.99,143.91,31.51,67.32,198.83,199.1,1850.9,12.37,7.95,76.59,0.243,0,0
2025-03-01 22:50:00,180.43,142.8,31.31,68.57,200.12,201.45,1849.0,12.09,8.14,74.23,0.2523,0,0
2025-03-01 22:55:00,180.12,143.08,31.39,68.34,200.52,200.69,1853.7,12.2,8.31,74.75,0.249,0,0
2025-03-01 23:00:00,179.95,142.95,31.56,69.07,201.46,198.19,1855.1,12.24,8.51,73.88,0.2493,0,0
2025-03-01 23:05:00,179.62,142.86,31.48,67.99,199.69,200.4,1844.5,12.32,7.88,74.87,0.2481,0,0
2025-03-01 23:10:00,179.67,142.66,31.43,68.38,199.9,200.82,1851.0,12.25,7.98,74.29,0.2497,0,0
2025-03-01 23:15:00,179.98,142.93,31.65,68.95,199.7,200.68,1850.1,12.27,7.86,73.98,0.2498,0,0
2025-03-01 23:20:00,179.64,142.83,31.54,68.24,199.82,200.23,1848.1,12.34,8.07,74.59,0.2486,0,0
2025-03-01 23:25:00,180.47,142.88,31.29,68.99,200.9,199.16,1853.8,12.37,8.12,73.89,0.2519,0,0
2025-03-01 23:30:00,180.06,142.99,31.21,68.28,201.12,201.11,1851.9,12.27,8.07,74.71,0.249,0,0
2025-03-01 23:35:00,179.88,142.92,31.41,68.08,199.62,200.58,1848.1,12.08,8.33,74.84,0.2489,0,0
2025-03-01 23:40:00,180.13,143.04,31.73,68.89,199.58,201.17,1850.0,12.29,8.02,74.15,0.2499,0,0
2025-03-01 23:45:00,180.02,143.02,31.58,68.88,201.19,201.23,1841.8,12.23,8.14,74.15,0.2492,0,0
2025-03-01 23:50:00,180.22,142.8,31.64,69.6,199.96,199.63,1853.4,12.5,8.1,73.2,0.2519,0,0
2025-03-01 23:55:00,179.87,142.99,31.69,68.42,199.98,199.9,1847.4,12.26,7.89,74.57,0.2488,0,0
2025-03-02 00:00:00,180.15,143.1,31.77,69.04,199.38,198.54,1850.1,12.1,7.81,74.06,0.2497,0,0
2025-03-02 00:05:00,180.43,143.1,31.52,68.61,200.4,199.94,1848.7,12.1,7.94,74.49,0.2507,0,0
2025-03-02 00:10:00,179.82,142.7,31.14,68.26,199.63,199.43,1850.0,12.17,8.4,74.44,0.2496,0,0
2025-03-02 00:15:00,180.18,143.19,31.88,68.43,199.74,200.71,1848.0,12.74,8.04,74.76,0.2494,0,0
2025-03-02 00:20:00,180.12,142.75,31.56,69.49,200.67,199.2,1850.6,11.93,8.1,73.26,0.2516,0,0
2025-03-02 00:25:00,179.95,143.02,31.8,68.8,200.26,200.27,1846.5,12.18,7.97,74.22,0.2493,0,0
2025-03-02 00:30:00,179.66,142.85,31.82,68.57,200.86,200.49,1848.7,12.47,8.18,74.28,0.249,0,0
2025-03-02 00:35:00,180.43,142.65,31.39,69.3,199.82,198.99,1849.0,12.22,7.87,73.35,0.2535,0,0
2025-03-02 00:40:00,180.05,142.67,31.57,69.1,200.73,200.44,1848.2,12.53,8.1,73.57,0.2517,0,0
2025-03-02 00:45:00,179.87,143.53,31.55,67.06,198.8,201.02,1849.2,12.28,8.01,76.47,0.245,0,0
2025-03-02 00:50:00,180.3,143.01,31.97,68.86,199.8,201.66,1850.8,12.19,8.32,74.15,0.2514,0,0
2025-03-02 00:55:00,180.15,143.07,31.57,68.44,199.85,199.27,1850.0,12.22,8.19,74.62,0.2496,0,0
2025-03-02 01:00:00,180.26,142.93,31.86,69.28,199.9,199.43,1851.5,12.21,7.95,73.64,0.2516,0,0
2025-03-02 01:05:00,180.04,142.75,32.01,69.81,201.5,200.63,1847.5,12.18,8.16,72.94,0.2519,0,0
2025-03-02 01:10:00,179.65,142.79,31.87,68.88,199.96,200.32,1851.5,12.25,8.24,73.92,0.2494,0,0
2025-03-02 01:15:00,179.33,143.04,31.76,68.28,199.91,199.36,1847.8,12.28,8.09,74.76,0.2459,0,0
2025-03-02 01:20:00,180.1,142.67,31.98,69.22,199.63,201.05,1844.8,12.31,8.21,73.46,0.2527,0,0
2025-03-02 01:25:00,180.51,143.01,31.69,68.94,199.4,200.82,1852.8,12.46,7.84,74.07,0.252,0,0
2025-03-02 01:30:00,180.01,142.98,31.67,68.67,199.14,198.7,1847.8,12.28,8.05,74.31,0.2496,0,0
2025-03-02 01:35:00,180.0,143.31,32.07,68.73,199.98,201.5,1847.8,12.26,7.96,74.58,0.248,0,0
2025-03-02 01:40:00,180.1,143.04,31.66,68.65,200.35,200.24,1847.1,12.23,8.21,74.39,0.2497,0,0
2025-03-02 01:45:00,179.96,142.63,31.66,69.02,200.69,200.39,1847.4,12.29,8.16,73.61,0.2517,0,0
2025-03-02 01:50:00,180.13,143.14,32.09,69.28,199.6,199.76,1846.9,12.4,8.2,73.86,0.2498,0,0
2025-03-02 01:55:00,179.96,143.1,31.6,68.32,200.59,200.34,1844.8,12.29,8.06,74.78,0.2485,0,0
2025-03-02 02:00:00,180.11,142.81,31.47,69.04,200.51,200.33,1849.0,12.2,8.14,73.77,0.2509,0,0
2025-03-02 02:05:00,180.0,142.81,31.43,68.27,200.5,199.99,1851.3,12.31,8.12,74.54,0.2503,0,0
2025-03-02 02:10:00,180.34,142.75,31.03,68.86,201.02,201.09,1847.6,12.14,8.08,73.9,0.2517,0,0
2025-03-02 02:15:00,180.46,142.84,31.74,69.6,200.04,200.71,1854.7,12.36,7.98,73.25,0.2529,0,0
2025-03-02 02:20:00,180.27,143.11,31.71,68.57,200.51,200.91,1854.5,12.34,8.15,74.54,0.2501,0,0
2025-03-02 02:25:00,180.15,142.96,31.71,68.85,200.6,200.16,1848.5,12.26,8.25,74.1,0.2506,0,0
2025-03-02 02:30:00,179.92,143.16,31.6,68.75,199.92,200.43,1845.8,12.27,8.19,74.41,0.2478,0,0
2025-03-02 02:35:00,179.58,143.24,32.05,67.94,199.91,199.36,1850.6,12.15,8.1,75.31,0.2463,0,0
2025-03-02 02:40:00,180.09,143.02,31.8,68.55,200.33,201.67,1853.7,12.29,8.16,74.47,0.25,0,0
2025-03-02 02:45:00,179.02,142.84,31.71,68.17,199.94,199.65,1843.9,12.77,8.27,74.67,0.2456,0,0
2025-03-02 02:50:00,180.09,143.26,32.06,68.66,200.22,199.28,1851.8,12.48,8.18,74.6,0.2488,0,0
2025-03-02 02:55:00,179.64,142.42,31.62,68.63,199.9,199.41,1848.5,12.47,8.51,73.79,0.2514,0,0
2025-03-02 03:00:00,180.21,143.15,31.36,68.3,199.66,200.87,1850.7,12.48,8.44,74.85,0.249,0,0
2025-03-02 03:05:00,180.0,142.45,31.59,69.41,200.4,199.63,1847.8,12.5,8.13,73.05,0.253,0,0
2025-03-02 03:10:00,180.37,143.23,31.32,68.81,200.9,198.69,1852.8,12.25,8.2,74.42,0.2492,0,0
2025-03-02 03:15:00,180.13,142.86,31.61,69.05,200.35,201.34,1848.9,12.48,8.45,73.81,0.2509,0,0
2025-03-02 03:20:00,179.8,142.87,30.97,67.94,200.13,199.45,1848.4,12.51,8.27,74.93,0.2481,0,0
2025-03-02 03:25:00,180.29,143.51,32.07,69.17,199.38,198.0,1849.8,12.03,7.9,74.34,0.2482,0,0
2025-03-02 03:30:00,180.17,143.26,31.44,68.49,198.28,199.25,1850.6,12.73,8.25,74.77,0.2482,0,0
2025-03-02 03:35:00,180.45,142.6,31.79,69.79,200.66,198.93,1850.8,12.3,8.16,72.81,0.2546,0,0
2025-03-02 03:40:00,180.0,142.93,31.56,68.11,200.79,200.01,1852.6,12.18,7.96,74.81,0.2497,0,0
2025-03-02 03:45:00,180.22,142.73,31.65,69.04,200.54,200.76,1848.3,12.56,8.23,73.68,0.2523,0,0
2025-03-02 03:50:00,179.94,143.12,31.61,68.72,200.3,199.91,1849.6,12.11,8.15,74.4,0.2483,0,0
2025-03-02 03:55:00,179.93,143.01,31.1,68.09,199.39,199.8,1849.4,12.37,8.04,74.92,0.2481,0,0
2025-03-02 04:00:00,180.14,142.93,31.46,68.14,200.46,201.15,1849.8,12.42,8.1,74.78,0.2503,0,0
2025-03-02 04:05:00,180.08,143.19,30.91,67.41,199.33,200.43,1851.1,12.19,7.93,75.79,0.2473,0,0
2025-03-02 04:10:00,180.02,143.42,31.38,68.16,200.32,200.58,1848.9,12.44,7.88,75.26,0.2462,0,0
2025-03-02 04:15:00,180.03,143.48,31.56,67.91,200.54,200.66,1852.4,12.29,8.27,75.57,0.2462,0,0
2025-03-02 04:20:00,180.03,142.95,31.47,68.6,201.24,200.5,1847.9,12.46,8.3,74.35,0.2496,0,0
2025-03-02 04:25:00,179.94,142.76,30.8,67.33,199.49,200.35,1848.7,11.99,8.15,75.43,0.2493,0,0
2025-03-02 04:30:00,179.9,142.46,31.25,69.01,201.04,199.27,1851.4,12.09,8.04,73.45,0.2518,0,0
2025-03-02 04:35:00,179.91,142.93,31.22,67.76,199.51,202.13,1848.5,11.9,8.31,75.17,0.2487,0,0
2025-03-02 04:40:00,179.21,142.97,31.53,68.32,198.94,198.91,1851.0,12.27,7.98,74.65,0.2454,0,0
2025-03-02 04:45:00,180.16,143.13,31.07,68.58,200.57,198.43,1845.9,12.15,8.08,74.55,0.2484,0,0
2025-03-02 04:50:00,179.88,143.53,31.21,67.27,198.85,199.29,1848.7,12.27,8.06,76.26,0.2445,0,0
2025-03-02 04:55:00,180.3,143.19,30.97,68.28,200.68,199.32,1849.5,12.29,8.18,74.91,0.2485,0,0
2025-03-02 05:00:00,179.7,142.91,30.84,68.02,201.63,200.41,1849.8,11.96,8.12,74.89,0.2472,0,0
2025-03-02 05:05:00,179.97,143.29,31.15,67.71,199.38,199.82,1848.7,12.35,8.04,75.57,0.2465,0,0
2025-03-02 05:10:00,180.27,142.69,30.99,68.91,200.29,199.44,1850.8,12.4,8.21,73.78,0.2517,0,0
2025-03-02 05:15:00,179.63,142.73,31.04,67.69,198.4,200.42,1852.2,12.22,8.1,75.04,0.2484,0,0
2025-03-02 05:20:00,180.31,143.24,30.57,67.3,200.51,200.09,1850.0,12.47,8.3,75.94,0.2476,0,0
2025-03-02 05:25:00,179.81,142.99,30.88,68.23,201.47,198.86,1850.5,12.16,8.24,74.76,0.2472,0,0
2025-03-02 05:30:00,180.22,143.27,31.38,68.73,199.37,199.61,1850.0,12.07,8.07,74.54,0.2482,0,0
2025-03-02 05:35:00,180.24,142.89,31.07,68.07,200.89,201.54,1846.4,12.28,8.25,74.82,0.2504,0,0
2025-03-02 05:40:00,180.43,143.31,30.92,67.88,200.01,199.89,1849.7,12.29,8.1,75.43,0.2483,0,0
2025-03-02 05:45:00,180.45,142.79,30.62,68.58,201.96,199.48,1851.9,12.3,8.27,74.22,0.2513,0,0
2025-03-02 05:50:00,179.79,142.63,30.39,67.43,199.7,200.22,1851.6,12.18,7.98,75.2,0.2487,0,0
2025-03-02 05:55:00,179.73,143.29,30.74,66.53,200.37,202.2,1845.4,12.28,8.34,76.76,0.2446,0,0
2025-03-02 06:00:00,180.16,143.37,30.62,67.1,200.8,201.1,1851.3,12.11,7.98,76.27,0.2461,0,0
2025-03-02 06:05:00,179.68,143.0,30.66,66.8,198.85,200.62,1851.5,12.53,8.15,76.2,0.2462,0,0
2025-03-02 06:10:00,179.85,142.57,30.62,67.9,199.92,199.44,1853.7,12.18,7.81,74.68,0.2498,0,0
2025-03-02 06:15:00,179.98,143.1,30.94,67.66,198.62,200.15,1851.7,12.39,7.86,75.44,0.2474,0,0
2025-03-02 06:20:00,180.15,142.75,30.97,68.62,199.82,200.3,1848.1,12.55,8.04,74.13,0.2508,0,0
2025-03-02 06:25:00,180.17,143.09,30.46,67.6,201.5,198.42,1846.4,12.58,8.24,75.49,0.2477,0,0
2025-03-02 06:30:00,179.5,143.46,30.57,66.59,199.5,200.46,1851.3,12.38,7.94,76.87,0.242,0,0
2025-03-02 06:35:00,180.18,143.36,30.77,67.64,199.51,199.49,1846.6,12.24,8.03,75.73,0.2464,0,0
2025-03-02 06:40:00,179.98,143.21,30.49,67.35,199.8,201.34,1844.9,12.32,8.28,75.86,0.246,0,0
2025-03-02 06:45:00,180.18,142.95,30.3,67.44,199.4,200.77,1850.5,12.28,8.12,75.5,0.2484,0,0
2025-03-02 06:50:00,179.79,142.87,30.87,67.53,200.44,201.12,1849.0,12.17,8.2,75.34,0.2479,0,0
2025-03-02 06:55:00,180.18,142.81,30.28,67.44,199.74,200.3,1854.7,12.19,8.02,75.37,0.2493,0,0
2025-03-02 07:00:00,180.63,142.9,29.85,67.25,199.05,201.44,1856.4,12.19,8.01,75.65,0.2502,0,0
2025-03-02 07:05:00,180.1,142.67,30.33,67.82,199.58,199.89,1852.5,12.28,8.07,74.85,0.2499,0,0
2025-03-02 07:10:00,180.14,143.37,30.18,66.9,199.75,199.95,1849.7,12.28,8.04,76.47,0.2452,0,0
2025-03-02 07:15:00,179.76,143.02,30.05,66.88,200.69,199.54,1846.0,12.23,8.31,76.14,0.2454,0,0
2025-03-02 07:20:00,179.9,143.06,30.08,66.8,199.66,199.73,1849.7,12.23,8.15,76.26,0.2459,0,0
2025-03-02 07:25:00,180.08,143.3,30.27,67.27,200.51,199.92,1854.5,12.29,8.14,76.03,0.2455,0,0
2025-03-02 07:30:00,179.83,143.37,30.19,66.82,200.65,199.71,1854.7,12.14,8.06,76.55,0.2436,0,0
2025-03-02 07:35:00,179.88,142.89,30.4,67.49,200.51,199.94,1852.2,12.43,8.09,75.39,0.2475,0,0
2025-03-02 07:40:00,179.89,142.89,30.15,67.56,200.1,200.2,1848.1,12.53,8.31,75.32,0.2471,0,0
2025-03-02 07:45:00,180.24,142.87,30.56,67.89,200.44,199.75,1852.5,12.08,7.89,74.98,0.2496,0,0
2025-03-02 07:50:00,180.38,143.19,30.31,67.38,200.33,200.74,1845.6,12.49,8.17,75.82,0.2478,0,0
2025-03-02 07:55:00,179.66,142.92,30.06,66.88,199.63,199.91,1849.4,12.13,8.2,76.03,0.2456,0,0
2025-03-02 08:00:00,180.12,142.96,29.64,66.77,200.33,200.71,1847.7,12.04,8.18,76.19,0.2469,0,0
2025-03-02 08:05:00,179.98,143.04,30.07,66.99,199.81,199.79,1852.6,12.24,7.88,76.05,0.2464,0,0
2025-03-02 08:10:00,180.04,142.89,29.6,66.34,197.97,199.12,1845.4,12.27,8.28,76.56,0.2469,0,0
2025-03-02 08:15:00,180.21,142.78,29.9,67.7,200.74,199.65,1846.7,12.35,8.1,75.08,0.249,0,0
2025-03-02 08:20:00,179.91,143.07,29.75,66.93,200.91,198.73,1847.8,12.31,8.15,76.14,0.2454,0,0
2025-03-02 08:25:00,179.99,143.1,29.9,66.64,201.13,199.52,1851.4,12.02,8.19,76.46,0.2457,0,0
2025-03-02 08:30:00,179.88,143.21,29.85,66.46,198.84,200.02,1849.9,12.3,8.27,76.75,0.2444,0,0
2025-03-02 08:35:00,180.18,142.99,29.62,66.53,199.54,199.46,1843.5,12.27,8.14,76.46,0.247,0,0
2025-03-02 08:40:00,180.05,142.64,30.01,67.37,198.97,199.59,1849.7,12.23,8.11,75.27,0.2493,0,0
2025-03-02 08:45:00,179.82,142.95,29.46,66.05,201.26,200.65,1849.4,12.39,8.13,76.9,0.2452,0,0
2025-03-02 08:50:00,180.25,142.88,29.99,67.32,199.93,199.63,1852.7,12.24,7.85,75.56,0.2487,0,0
2025-03-02 08:55:00,180.12,143.29,29.63,66.85,199.63,198.43,1846.6,12.32,7.94,76.44,0.2447,0,0
2025-03-02 09:00:00,179.66,142.92,29.1,65.81,200.62,200.7,1855.3,12.19,7.92,77.12,0.244,0,0
2025-03-02 09:05:00,180.03,142.81,29.73,67.3,199.76,198.86,1852.1,12.05,7.92,75.51,0.2477,0,0
2025-03-02 09:10:00,179.75,143.02,29.56,66.46,201.77,199.77,1857.8,12.21,8.02,76.55,0.2446,0,0
2025-03-02 09:15:00,180.04,142.79,29.21,66.43,200.65,199.99,1844.3,12.22,7.76,76.36,0.247,0,0
2025-03-02 09:20:00,179.89,142.79,29.38,66.79,199.53,199.53,1854.3,12.27,8.27,76.0,0.2465,0,0
2025-03-02 09:25:00,179.92,143.15,29.4,65.63,199.34,200.56,1850.5,12.22,7.96,77.53,0.2443,0,0
2025-03-02 09:30:00,179.99,143.11,28.97,65.23,199.65,201.51,1851.7,12.31,8.05,77.88,0.2442,0,0
2025-03-02 09:35:00,179.85,143.18,29.43,66.24,199.53,199.86,1846.1,12.23,8.34,76.95,0.2438,0,0
2025-03-02 09:40:00,180.45,142.97,29.49,66.53,201.29,200.97,1849.8,12.11,8.12,76.43,0.2483,0,0
2025-03-02 09:45:00,180.44,142.51,29.43,66.94,199.37,199.06,1854.9,12.43,8.08,75.57,0.2512,0,0
2025-03-02 09:50:00,179.96,143.1,29.33,65.5,199.99,201.11,1853.2,12.01,8.04,77.6,0.2447,0,0
2025-03-02 09:55:00,179.65,142.74,29.33,66.47,198.99,198.9,1849.4,12.4,8.3,76.27,0.2456,0,0
2025-03-02 10:00:00,180.06,142.71,29.44,66.79,199.22,199.93,1852.7,12.44,8.1,75.92,0.248,0,0
2025-03-02 10:05:00,180.22,143.18,29.23,66.67,199.55,200.4,1852.2,12.13,7.95,76.51,0.2453,0,0
2025-03-02 10:10:00,179.67,142.93,29.27,65.81,199.12,201.09,1850.5,12.35,7.94,77.11,0.2443,0,0
2025-03-02 10:15:00,179.99,143.17,29.12,65.79,199.92,200.1,1852.5,12.35,8.35,77.38,0.244,0,0
2025-03-02 10:20:00,179.17,143.37,29.04,65.41,201.01,197.98,1843.9,12.41,7.94,77.97,0.2385,0,0
2025-03-02 10:25:00,179.77,143.5,29.54,66.13,199.69,199.23,1849.0,12.18,8.07,77.37,0.2414,0,0
2025-03-02 10:30:00,180.39,142.93,28.91,66.02,198.98,201.02,1851.6,12.24,7.74,76.91,0.2473,0,0
2025-03-02 10:35:00,179.95,142.99,29.44,67.08,201.74,199.91,1851.8,12.34,7.8,75.92,0.2455,0,0
2025-03-02 10:40:00,179.9,143.43,29.16,65.4,198.79,199.71,1845.7,12.02,8.1,78.03,0.2419,0,0
2025-03-02 10:45:00,179.86,143.04,28.87,65.76,200.18,200.23,1846.3,12.2,8.05,77.28,0.2438,0,0
2025-03-02 10:50:00,179.99,143.37,29.32,65.98,199.42,199.38,1845.8,12.25,7.91,77.39,0.243,0,0
2025-03-02 10:55:00,179.72,143.25,28.72,65.11,199.36,201.65,1853.3,12.28,8.16,78.14,0.2415,0,0
2025-03-02 11:00:00,180.03,142.7,28.76,65.84,199.07,200.72,1852.0,12.41,8.16,76.86,0.2468,0,0
2025-03-02 11:05:00,179.7,142.5,29.15,66.58,199.89,199.22,1845.3,12.04,8.36,75.92,0.2471,0,0
2025-03-02 11:10:00,179.7,142.75,28.89,65.67,200.06,200.06,1852.4,12.26,8.1,77.08,0.245,0,0
2025-03-02 11:15:00,179.46,142.76,28.83,65.86,200.69,199.42,1851.8,12.35,8.02,76.9,0.2436,0,0
2025-03-02 11:20:00,180.19,143.73,29.37,65.89,200.94,198.75,1846.3,12.35,8.09,77.84,0.2417,0,0
2025-03-02 11:25:00,180.09,143.02,29.27,66.87,200.74,199.29,1853.2,12.47,8.22,76.15,0.2458,0,0
2025-03-02 11:30:00,180.18,142.89,28.8,66.14,198.95,200.34,1847.4,12.24,8.04,76.74,0.2463,0,0
2025-03-02 11:35:00,180.24,143.4,29.1,65.46,200.02,200.23,1852.2,12.46,8.28,77.94,0.2437,0,0
2025-03-02 11:40:00,180.2,142.85,28.71,65.83,199.57,200.53,1845.5,12.12,8.15,77.03,0.2465,0,0
2025-03-02 11:45:00,179.89,142.93,28.7,65.63,199.85,200.24,1850.3,12.26,8.1,77.31,0.2444,0,0
2025-03-02 11:50:00,179.78,142.7,28.75,65.62,198.53,199.07,1853.4,12.3,8.12,77.08,0.2455,0,0
2025-03-02 11:55:00,179.76,142.79,28.93,65.88,201.36,199.93,1850.8,12.16,8.21,76.92,0.2451,0,0
2025-03-02 12:00:00,179.75,143.15,28.44,65.55,200.38,198.97,1848.2,12.33,8.31,77.6,0.2419,0,0
2025-03-02 12:05:00,179.88,143.02,29.24,66.24,199.74,199.25,1853.4,12.43,8.16,76.78,0.2447,0,0
2025-03-02 12:10:00,180.16,142.73,28.87,66.56,200.63,199.59,1858.1,12.42,7.99,76.17,0.2474,0,0
2025-03-02 12:15:00,180.35,142.83,28.35,65.62,199.8,200.32,1849.5,12.22,7.98,77.21,0.2468,0,0
2025-03-02 12:20:00,179.73,143.25,28.42,64.6,199.23,199.92,1846.4,12.54,7.93,78.65,0.2411,0,0
