ts_dcs,day,shift,clinker_source,mill_feed_tph,mill_power_kW,mill_vibration_mm_s,separator_speed_rpm,reject_rate_pct,feed_moisture_pct,mill_outlet_temp_C,main_bearing_temp_C,mill_sound_dB,separator_current_A,gypsum_dosage_pct,baghouse_dp_kPa,ts_lab,blaine_fineness_cm2g,residue_45um_pct,strength_3d_MPa,strength_28d_MPa,cement_temperature_C,defect_grade
2025-11-30 00:02:30,59.8,2,A,135.4,2834.0,5.643,1135.4,29.61,1.82,99.0,57.4,58.0,209.7,5.39,1.6,2025-11-30 00:02:30,3405.0,12.62,14.37,36.84,104.1,C
2025-11-30 07:11:50,60.1,3,A,147.5,3031.3,4.424,1077.5,27.4,1.99,106.9,54.8,55.1,196.6,3.87,2.011,2025-11-30 07:11:50,3528.0,10.59,15.85,39.2,111.1,A
2025-11-30 13:11:30,60.4,1,A,143.5,3069.0,4.612,1070.9,27.44,2.08,102.1,58.4,46.5,209.9,4.2,2.454,2025-11-30 13:11:30,3597.0,10.84,16.47,39.43,109.4,B
2025-11-30 16:36:20,60.5,2,A,139.9,3058.4,4.265,1061.5,26.81,2.41,100.7,56.1,54.6,204.3,4.92,1.755,2025-11-30 16:36:20,3547.0,9.76,15.95,38.67,105.0,A
2025-11-30 19:29:40,60.6,3,A,136.9,3065.9,4.61,1080.9,27.95,1.86,97.1,53.4,48.7,202.3,2.77,1.381,2025-11-30 19:29:40,3511.0,11.35,16.46,38.72,101.9,B
2025-11-30 20:23:10,60.7,2,A,142.7,3052.1,4.834,1061.8,27.87,1.99,95.8,54.5,52.7,206.0,4.58,1.702,2025-11-30 20:23:10,3473.0,10.7,16.03,39.42,100.5,B
2025-11-30 22:02:30,60.7,3,A,139.9,3077.4,3.462,1088.7,27.11,1.9,101.9,55.0,49.8,209.5,4.46,1.943,2025-11-30 22:02:30,3569.0,10.43,15.98,39.05,107.4,A
2025-12-01 00:20:20,60.8,1,A,126.9,2975.1,3.897,1097.0,27.22,1.71,103.1,54.4,48.4,203.2,4.46,1.623,2025-12-01 00:20:20,3436.0,10.38,15.73,39.07,109.3,B
2025-12-01 05:09:40,61.0,1,A,137.3,3006.9,3.527,1072.4,28.22,1.77,102.4,50.8,46.4,205.1,4.9,2.295,2025-12-01 05:09:40,3502.0,10.91,16.1,38.73,101.2,A
2025-12-01 05:17:40,61.0,3,A,137.2,3082.7,4.004,1058.9,26.13,1.79,98.1,53.7,52.5,201.0,3.59,2.002,2025-12-01 05:17:40,3490.0,11.5,15.9,38.32,107.9,B
2025-12-01 05:52:50,61.1,3,A,147.0,3070.0,4.53,1108.2,27.33,1.59,100.3,53.3,48.2,204.2,3.88,1.668,2025-12-01 05:52:50,3438.0,10.51,16.0,39.16,109.0,B
2025-12-01 07:14:10,61.1,1,A,136.9,3025.5,3.241,1078.6,27.86,1.61,98.6,53.7,46.0,205.9,3.05,1.726,2025-12-01 07:14:10,3473.0,10.83,15.85,39.81,100.3,B
2025-12-01 12:57:10,61.3,2,A,130.8,3032.7,5.054,1093.3,29.86,0.92,97.7,53.8,47.6,205.4,4.31,2.297,2025-12-01 12:57:10,3532.0,13.57,15.92,38.31,103.6,B
2025-12-01 21:54:20,61.7,2,A,140.0,3070.3,3.617,1081.5,32.01,1.59,100.6,52.7,53.3,206.3,4.21,2.134,2025-12-01 21:54:20,3480.0,10.96,16.26,39.88,103.5,B
2025-12-02 03:14:40,61.9,3,A,137.0,3074.0,4.395,1095.3,27.18,1.51,103.7,54.4,48.4,199.3,5.31,1.981,2025-12-02 03:14:40,3508.0,12.05,16.39,37.92,109.2,B
2025-12-02 05:03:50,62.0,1,A,132.8,3024.5,5.501,1076.4,29.77,1.59,102.8,53.4,50.3,192.6,3.77,1.621,2025-12-02 05:03:50,3490.0,9.4,15.51,38.84,109.2,B
2025-12-02 12:17:10,62.3,1,A,145.0,2991.9,4.373,1116.7,28.08,1.35,97.9,56.3,49.5,197.3,3.37,2.158,2025-12-02 12:17:10,3514.0,12.08,15.94,38.94,103.3,B
2025-12-02 15:53:10,62.4,2,A,137.3,3027.1,4.036,1104.7,26.38,1.45,102.7,57.0,45.7,201.3,3.75,1.645,2025-12-02 15:53:10,3480.0,11.74,16.01,38.12,108.8,B
2025-12-02 19:08:10,62.6,1,A,142.3,3000.3,4.084,1080.6,28.86,0.46,98.9,52.7,49.1,212.1,2.87,1.929,2025-12-02 19:08:10,3459.0,11.18,15.95,38.39,104.4,B
2025-12-02 19:48:20,62.6,1,A,140.8,3014.4,4.938,1083.2,30.6,1.39,102.6,55.9,43.3,209.0,3.23,2.581,2025-12-02 19:48:20,3462.0,11.75,15.89,38.97,109.1,B
2025-12-02 23:53:20,62.8,1,A,135.7,2996.0,5.88,1098.2,30.0,1.33,101.6,55.2,45.7,211.0,3.79,2.228,2025-12-02 23:53:20,3456.0,11.94,15.55,38.85,106.9,B
2025-12-03 02:22:40,62.9,1,A,131.2,2892.7,4.621,1078.8,29.72,1.14,106.1,56.7,46.6,199.3,4.55,2.289,2025-12-03 02:22:40,3584.0,11.45,16.1,38.31,103.9,B
2025-12-03 06:05:30,63.0,2,A,144.7,3035.6,4.663,1101.0,29.05,1.02,98.9,58.3,40.5,201.0,4.14,2.12,2025-12-03 06:05:30,3512.0,10.94,15.98,38.89,104.2,B
2025-12-03 07:55:50,63.1,1,A,141.7,3023.8,5.038,1090.6,27.05,1.17,99.6,55.8,51.0,208.5,4.7,2.018,2025-12-03 07:55:50,3469.0,11.96,15.66,38.48,105.5,B
2025-12-03 09:41:30,63.2,2,A,139.2,3049.1,4.451,1112.2,31.19,0.94,102.0,56.7,41.2,210.3,5.18,2.115,2025-12-03 09:41:30,3453.0,10.89,16.37,37.83,105.9,B
2025-12-03 11:10:10,63.2,3,A,141.8,3016.5,4.357,1107.2,28.16,1.96,103.6,57.4,49.2,205.9,4.31,1.62,2025-12-03 11:10:10,3503.0,11.31,16.3,37.88,111.3,A
2025-12-03 14:55:20,63.4,1,A,139.6,3003.9,4.75,1079.9,29.47,1.21,100.2,62.4,47.7,201.5,3.0,2.22,2025-12-03 14:55:20,3483.0,11.53,15.38,38.41,106.7,B
2025-12-03 15:07:40,63.4,1,A,144.4,3042.9,4.309,1099.1,27.62,0.93,109.5,58.9,48.6,203.5,4.32,1.518,2025-12-03 15:07:40,3459.0,11.96,15.79,38.75,111.1,B
2025-12-03 16:02:50,63.4,3,A,141.9,3046.6,4.816,1087.7,30.06,1.04,101.5,57.2,45.7,195.8,4.79,2.027,2025-12-03 16:02:50,3439.0,10.99,15.52,40.65,106.0,B
2025-12-04 01:26:40,63.8,3,A,140.8,2989.4,4.484,1098.9,27.79,0.74,107.0,58.5,51.3,209.7,4.4,2.006,2025-12-04 01:26:40,3595.0,11.98,15.93,35.75,116.6,B
2025-12-04 03:10:50,63.9,1,A,148.4,3002.9,4.138,1093.8,29.97,1.07,102.2,60.5,44.6,208.7,4.82,2.025,2025-12-04 03:10:50,3529.0,11.97,15.54,38.29,110.2,A
2025-12-04 08:09:40,64.1,2,A,142.1,2995.3,5.099,1106.7,29.14,1.01,105.8,62.7,48.0,198.2,2.95,2.198,2025-12-04 08:09:40,3521.0,10.82,15.72,38.81,112.6,B
2025-12-04 08:52:20,64.1,1,A,132.7,3008.1,4.337,1095.2,30.83,0.72,103.6,58.4,42.8,212.4,5.26,2.204,2025-12-04 08:52:20,3487.0,10.97,16.1,39.11,109.8,B
2025-12-04 09:48:00,64.2,1,A,119.6,3016.9,4.523,1100.7,34.26,0.64,102.8,59.6,44.6,192.4,3.14,2.42,2025-12-04 09:48:00,3557.0,11.55,16.0,38.46,109.1,B
2025-12-04 15:55:30,64.4,3,A,147.5,3101.7,3.782,1088.4,26.6,0.98,105.4,60.0,46.2,207.9,5.58,2.049,2025-12-04 15:55:30,3401.0,11.93,15.54,37.12,105.3,B
2025-12-04 18:07:50,64.5,2,A,138.5,2998.7,4.769,1078.6,30.1,0.79,105.8,62.9,52.2,198.0,4.62,2.434,2025-12-04 18:07:50,3462.0,11.56,15.71,38.7,112.1,B
2025-12-05 01:26:00,64.8,3,A,142.1,3001.5,4.919,1100.1,29.24,0.84,104.8,60.0,45.5,212.2,3.79,1.679,2025-12-05 01:26:00,3469.0,11.2,17.43,39.11,110.0,B
2025-12-05 01:32:00,64.8,1,A,136.8,2979.5,4.83,1089.4,27.4,0.5,105.6,59.8,44.2,196.7,3.21,2.329,2025-12-05 01:32:00,3546.0,11.83,15.78,37.99,110.4,B
2025-12-05 04:03:10,64.9,1,A,123.5,2948.0,4.242,1109.9,28.39,0.98,104.8,57.5,47.6,211.6,5.11,2.095,2025-12-05 04:03:10,3493.0,11.38,16.07,37.91,112.3,B
2025-12-05 04:06:50,64.9,2,A,148.7,2984.0,3.117,1086.8,29.88,0.75,105.8,58.9,51.4,207.1,3.92,2.106,2025-12-05 04:06:50,3499.0,12.01,15.47,38.21,110.0,B
2025-12-05 04:59:50,64.9,1,A,140.2,2996.5,4.557,1103.9,29.43,0.63,108.1,58.1,44.9,207.4,3.88,2.156,2025-12-05 04:59:50,3405.0,11.3,15.98,37.37,115.6,B
2025-12-05 09:00:20,65.1,1,A,134.1,2995.7,4.66,1101.5,28.46,0.68,102.9,58.5,46.8,201.7,5.32,1.436,2025-12-05 09:00:20,3541.0,11.15,16.34,38.91,110.1,B
2025-12-05 10:12:50,65.2,3,A,144.6,3031.6,6.083,1109.1,29.4,0.44,104.7,57.0,40.0,199.4,3.94,2.244,2025-12-05 10:12:50,3503.0,11.93,15.8,38.68,111.0,B
2025-12-05 17:41:20,65.5,1,A,131.5,3009.2,4.994,1102.0,28.46,0.58,106.4,59.7,47.6,209.7,4.95,1.816,2025-12-05 17:41:20,3470.0,11.59,15.49,38.22,114.8,B
2025-12-05 18:35:50,65.5,2,A,144.0,3014.4,5.315,1104.0,30.34,0.78,103.7,58.3,40.0,216.6,4.86,2.119,2025-12-05 18:35:50,3451.0,11.44,15.09,37.47,107.2,B
2025-12-06 02:34:00,65.8,3,A,136.8,2975.2,3.763,1109.4,32.12,0.89,103.2,57.6,42.6,208.7,5.45,2.629,2025-12-06 02:34:00,3486.0,12.6,15.5,36.81,108.2,B
2025-12-06 03:31:30,65.9,1,A,128.6,2969.1,4.63,1105.9,30.19,0.56,106.8,57.8,41.2,207.8,4.59,2.404,2025-12-06 03:31:30,3438.0,12.01,15.66,39.15,105.1,C
2025-12-06 06:16:20,66.0,3,A,139.0,2973.5,4.376,1115.2,29.18,0.59,104.7,57.8,46.7,196.2,4.09,2.237,2025-12-06 06:16:20,3462.0,11.88,16.03,38.05,108.3,B
2025-12-06 13:25:00,66.3,2,A,135.3,2960.7,4.887,1102.0,27.84,0.4,102.1,58.3,48.5,206.9,4.22,2.031,2025-12-06 13:25:00,3459.0,11.47,16.27,37.46,107.2,B
2025-12-06 22:24:30,66.6,1,B,138.8,3095.9,4.142,1086.5,35.17,0.53,100.0,56.7,46.9,201.7,4.9,2.188,2025-12-06 22:24:30,3424.0,12.26,14.63,36.87,104.9,B
2025-12-07 00:42:20,66.7,3,B,138.0,3076.2,4.058,1105.0,30.79,0.53,101.6,58.5,44.6,204.2,5.26,2.068,2025-12-07 00:42:20,3565.0,11.4,15.12,37.19,107.6,A
2025-12-07 02:46:10,66.8,2,B,138.5,3062.5,4.33,1134.9,15.82,0.4,101.4,56.9,40.0,202.8,3.05,2.277,2025-12-07 02:46:10,3388.0,13.44,14.81,36.0,109.1,C
2025-12-07 03:28:10,66.9,1,B,134.1,3072.5,5.226,1125.8,29.32,0.4,102.9,56.2,43.3,198.3,4.62,2.048,2025-12-07 03:28:10,3349.0,12.78,14.84,36.64,109.2,C
2025-12-07 03:50:30,66.9,2,B,142.1,3092.2,4.127,1105.0,32.53,0.4,100.0,56.7,40.0,204.1,4.48,1.882,2025-12-07 03:50:30,3619.0,13.13,14.87,36.03,105.1,B
2025-12-07 04:26:50,66.9,2,B,140.2,3054.5,4.987,1126.5,27.41,0.4,99.5,55.2,43.4,195.6,4.81,2.042,2025-12-07 04:26:50,3435.0,12.46,14.93,37.34,105.8,C
2025-12-07 11:15:50,67.2,3,B,140.8,3065.5,4.946,1124.8,30.56,0.47,99.4,55.1,44.9,207.0,4.87,2.844,2025-12-07 11:15:50,3417.0,12.5,14.75,34.39,104.3,C
2025-12-07 11:32:40,67.2,2,B,134.1,3032.2,4.542,1113.0,28.4,0.52,101.4,58.6,41.5,212.6,4.14,2.431,2025-12-07 11:32:40,3426.0,11.52,14.82,36.57,105.0,B
2025-12-07 12:38:20,67.2,3,B,137.7,3077.9,4.321,1106.8,29.21,0.42,101.7,55.8,40.9,203.4,4.18,2.301,2025-12-07 12:38:20,3461.0,13.12,14.71,36.01,109.6,B
2025-12-07 12:42:20,67.2,1,B,131.4,3081.8,3.885,1106.8,29.87,0.51,101.9,56.9,42.2,203.9,4.63,2.339,2025-12-07 12:42:20,3426.0,13.13,15.06,38.16,108.2,B
2025-12-07 15:59:40,67.4,2,B,134.4,3090.1,5.614,1124.4,29.59,0.4,102.3,55.0,45.6,206.9,3.06,1.987,2025-12-07 15:59:40,3442.0,12.01,15.16,37.23,112.1,C
2025-12-07 16:09:30,67.4,1,B,135.1,3049.7,4.37,1122.8,32.44,0.64,100.4,56.2,45.4,211.3,4.27,2.378,2025-12-07 16:09:30,3348.0,12.41,14.82,36.74,108.8,B
2025-12-07 17:31:30,67.4,2,B,136.2,3073.3,4.476,1125.7,29.8,0.4,99.8,53.9,47.3,216.8,3.38,2.628,2025-12-07 17:31:30,3378.0,13.16,13.82,38.24,105.6,B
2025-12-07 20:52:20,67.6,1,B,136.5,3070.3,3.81,1115.9,29.29,0.43,100.2,55.8,40.0,211.5,4.82,2.664,2025-12-07 20:52:20,3442.0,12.59,14.67,36.89,105.5,B
2025-12-07 21:00:00,67.6,3,B,135.8,3025.1,4.536,1134.4,28.92,0.4,102.6,54.7,48.0,204.6,4.64,2.677,2025-12-07 21:00:00,3419.0,11.42,14.84,37.51,114.5,B
2025-12-07 23:05:00,67.6,2,B,145.2,3057.1,5.253,1142.1,30.63,0.4,99.6,54.3,45.7,205.6,4.43,1.966,2025-12-07 23:05:00,3434.0,12.98,14.75,37.05,107.2,C
2025-12-08 01:16:20,67.7,3,B,142.7,3065.4,3.913,1130.6,29.84,0.46,99.0,53.3,41.0,196.8,5.65,2.233,2025-12-08 01:16:20,3348.0,12.76,14.32,36.46,103.3,B
2025-12-08 09:11:30,68.1,3,B,142.6,3078.0,5.436,1117.9,30.59,0.4,99.2,53.8,44.3,216.5,2.68,1.737,2025-12-08 09:11:30,3428.0,13.15,14.2,37.16,105.7,C
2025-12-08 10:25:40,68.1,1,B,129.9,2971.5,3.991,1121.6,30.16,0.67,96.5,54.4,45.2,206.6,6.22,2.329,2025-12-08 10:25:40,3562.0,12.83,14.77,36.4,102.1,B
2025-12-08 11:02:00,68.1,3,B,129.1,3034.8,4.236,1110.9,14.41,0.57,98.5,52.8,42.8,204.0,3.47,2.573,2025-12-08 11:02:00,3486.0,13.2,14.58,36.35,104.7,B
2025-12-08 22:20:40,68.6,2,B,137.9,3012.9,5.189,1123.7,30.66,0.72,97.7,53.9,42.8,214.6,4.07,2.469,2025-12-08 22:20:40,3453.0,12.48,14.3,36.84,105.5,C
2025-12-09 04:43:30,68.9,3,B,134.4,3023.3,4.309,1132.0,32.94,0.88,99.0,53.9,44.1,217.9,6.36,2.876,2025-12-09 04:43:30,3426.0,12.51,15.08,36.82,99.0,B
2025-12-09 08:24:00,69.0,1,B,141.5,3028.6,3.533,1118.8,30.29,0.94,100.4,54.0,44.7,215.4,3.85,2.299,2025-12-09 08:24:00,3458.0,12.84,15.74,37.1,103.8,B
2025-12-09 10:08:50,69.1,2,B,137.4,3042.9,4.356,1124.2,29.02,0.71,100.5,55.4,40.0,204.3,5.22,1.909,2025-12-09 10:08:50,3426.0,13.94,14.83,36.75,103.2,B
2025-12-09 12:48:20,69.2,3,B,129.9,3043.3,4.944,1112.5,29.55,1.12,99.9,54.1,46.0,209.0,4.39,2.318,2025-12-09 12:48:20,3336.0,12.75,15.0,36.82,105.6,C
2025-12-09 15:12:00,69.3,2,B,141.7,3009.5,5.709,1118.0,32.11,0.89,97.5,56.8,40.9,209.2,4.05,2.123,2025-12-09 15:12:00,3420.0,12.97,14.76,36.4,102.8,C
2025-12-10 01:01:50,69.7,3,B,142.6,3004.2,5.204,1107.3,31.32,1.39,99.5,56.1,40.0,205.8,5.4,2.408,2025-12-10 01:01:50,3400.0,10.93,14.66,37.1,105.8,B
2025-12-10 01:35:00,69.7,1,B,133.2,2940.6,5.256,1107.0,32.1,0.84,102.1,57.4,40.0,208.0,3.03,2.0,2025-12-10 01:35:00,3497.0,13.11,14.73,37.03,109.2,C
2025-12-10 06:36:10,69.9,1,B,135.3,3023.1,4.853,1124.9,31.84,1.2,103.5,56.9,42.5,217.9,4.08,1.866,2025-12-10 06:36:10,3442.0,12.72,15.1,36.62,112.4,C
2025-12-10 12:49:40,70.2,1,B,137.2,3041.1,4.441,1106.2,32.82,1.41,103.9,56.0,43.4,214.3,4.51,2.201,2025-12-10 12:49:40,3389.0,13.76,14.72,35.56,111.1,C
2025-12-10 16:54:40,70.3,3,B,138.2,3018.9,4.618,1134.2,31.65,1.47,101.9,59.1,44.4,214.1,5.64,1.77,2025-12-10 16:54:40,3367.0,13.58,14.63,36.55,110.3,C
2025-12-10 21:18:40,70.5,1,B,133.2,3056.8,5.349,1146.3,32.15,1.25,105.1,58.7,40.0,206.4,4.68,2.491,2025-12-10 21:18:40,3374.0,13.3,14.19,35.52,113.6,C
2025-12-11 01:54:30,70.7,1,B,139.0,3000.0,4.541,1134.4,31.28,1.23,96.9,56.8,44.8,211.0,4.11,2.524,2025-12-11 01:54:30,3391.0,14.54,14.71,35.03,103.1,C
2025-12-11 03:02:20,70.7,1,B,139.2,3008.8,4.893,1138.0,31.6,1.61,100.0,62.5,42.6,206.7,4.34,1.995,2025-12-11 03:02:20,3375.0,13.19,13.58,35.53,103.6,C
2025-12-11 05:29:20,70.8,1,B,138.8,3000.3,5.529,1141.0,30.83,1.19,104.1,58.5,44.6,209.3,3.51,1.77,2025-12-11 05:29:20,3346.0,12.96,14.27,35.71,109.2,C
2025-12-11 08:13:40,71.0,1,B,140.6,3033.8,4.792,1133.3,30.91,1.35,98.8,60.4,44.0,216.0,4.15,2.672,2025-12-11 08:13:40,3351.0,13.33,13.5,35.95,103.6,C
2025-12-11 15:11:20,71.2,2,B,137.5,2972.4,5.069,1142.8,28.87,1.5,101.7,59.2,42.6,212.9,4.58,2.156,2025-12-11 15:11:20,3387.0,13.94,13.94,36.29,106.2,C
2025-12-11 16:15:50,71.3,1,B,136.4,2974.2,5.276,1147.8,29.33,1.8,103.5,60.0,41.0,208.0,6.33,2.054,2025-12-11 16:15:50,3447.0,13.12,14.39,37.26,111.4,C
2025-12-12 09:12:40,72.0,3,B,144.9,3005.8,4.823,1139.2,32.95,1.46,99.4,60.1,49.6,209.3,4.93,1.7,2025-12-12 09:12:40,3395.0,13.9,14.78,36.24,105.4,C
2025-12-12 10:27:30,72.0,3,B,143.9,2982.3,5.467,1136.0,31.01,1.83,103.2,73.2,40.0,201.4,4.4,1.958,2025-12-12 10:27:30,3418.0,13.5,14.37,37.46,109.7,C
2025-12-12 13:28:50,72.2,2,B,132.8,2958.7,3.905,1135.0,29.07,1.46,103.3,75.0,40.0,206.6,5.14,1.978,2025-12-12 13:28:50,3421.0,13.56,14.41,37.31,110.8,B
2025-12-12 13:55:50,72.2,2,B,132.9,2983.8,5.708,1153.1,29.57,1.67,103.4,66.6,40.0,208.5,4.36,2.229,2025-12-12 13:55:50,3392.0,13.4,14.17,36.09,108.7,C
2025-12-12 14:21:50,72.2,3,B,143.9,3073.5,4.346,1144.5,29.95,1.18,103.5,71.1,42.1,205.2,3.67,2.177,2025-12-12 14:21:50,3388.0,13.79,14.6,37.61,111.2,B
2025-12-12 17:07:20,72.3,1,B,132.4,2978.9,5.417,1144.7,31.96,1.98,103.7,76.1,44.6,204.2,3.3,1.599,2025-12-12 17:07:20,3311.0,13.8,14.65,37.06,110.3,C
2025-12-12 22:23:30,72.5,3,B,136.0,3017.9,5.976,1148.7,32.93,2.22,102.1,72.6,45.3,204.5,3.71,2.204,2025-12-12 22:23:30,3395.0,13.8,13.88,36.72,107.3,C
2025-12-12 23:12:30,72.6,3,B,132.8,3013.8,4.07,1130.4,32.65,1.84,104.5,69.6,40.0,216.9,3.94,2.277,2025-12-12 23:12:30,3389.0,13.54,14.14,36.71,110.3,B
2025-12-12 23:20:50,72.6,3,B,133.0,2986.2,5.254,1117.0,31.95,2.24,102.8,67.9,40.6,209.7,4.45,1.845,2025-12-12 23:20:50,3335.0,13.6,14.97,36.33,108.8,C
2025-12-12 23:22:40,72.6,1,B,143.7,2916.9,5.71,1153.1,32.41,2.6,105.8,71.5,46.9,202.0,4.59,2.658,2025-12-12 23:22:40,3432.0,13.37,16.57,37.33,111.1,C
2025-12-13 00:14:30,72.6,2,B,135.5,2980.1,4.757,1141.8,31.5,1.7,102.7,67.9,45.2,209.1,5.04,1.916,2025-12-13 00:14:30,3498.0,13.54,14.35,36.28,110.4,C
2025-12-13 01:30:30,72.6,2,B,143.1,3023.8,4.048,1151.1,32.68,1.18,104.4,73.7,41.2,204.0,3.74,2.314,2025-12-13 01:30:30,3392.0,14.87,14.26,35.85,110.0,C
2025-12-13 02:21:00,72.7,1,B,135.6,2989.3,5.669,1129.9,31.88,1.94,103.1,72.7,40.0,211.8,3.68,2.229,2025-12-13 02:21:00,3435.0,13.95,13.6,36.29,107.4,C
2025-12-13 03:16:00,72.7,2,B,131.8,2922.1,5.349,1142.3,30.59,2.26,102.4,75.2,42.7,211.0,5.11,1.853,2025-12-13 03:16:00,3356.0,13.2,14.49,36.59,108.9,C
2025-12-13 03:44:50,72.7,2,B,133.9,3102.3,4.21,1132.9,32.03,2.2,100.9,71.5,40.0,208.4,5.53,1.52,2025-12-13 03:44:50,3286.0,13.69,15.51,36.26,107.8,B
2025-12-13 08:33:30,72.9,1,B,137.0,2993.3,5.354,1144.1,23.24,1.9,101.2,68.0,40.0,214.9,4.21,2.175,2025-12-13 08:33:30,3386.0,14.36,14.47,35.52,107.6,C
2025-12-13 14:46:40,73.2,2,A,138.7,2858.5,5.403,1145.2,33.29,2.2,104.5,68.8,41.3,209.3,4.49,1.84,2025-12-13 14:46:40,3172.0,12.5,15.32,36.98,112.7,C
2025-12-13 17:25:10,73.3,2,A,139.5,2892.4,4.992,1145.5,30.81,2.15,101.4,74.3,40.0,202.7,3.9,1.806,2025-12-13 17:25:10,3367.0,13.23,14.8,37.25,104.7,C
2025-12-13 20:58:50,73.4,3,A,129.3,2852.1,4.343,1173.0,31.46,2.3,93.4,72.0,40.0,210.3,3.75,1.929,2025-12-13 20:58:50,3401.0,12.81,14.62,37.99,99.2,B
2025-12-14 03:17:00,73.7,3,A,139.4,2866.1,4.562,1143.2,32.12,1.93,99.8,,40.5,208.5,5.9,1.594,2025-12-14 03:17:00,3525.0,13.2,15.17,37.65,103.3,B
2025-12-14 04:04:30,73.7,3,A,138.1,2862.0,6.133,1146.4,33.15,1.91,98.9,66.3,40.0,211.4,4.92,2.486,2025-12-14 04:04:30,3388.0,13.07,14.13,36.34,104.5,C
2025-12-14 07:39:30,73.9,1,A,136.4,2867.9,4.81,1146.5,30.92,1.66,95.9,65.5,42.6,211.9,5.09,2.058,2025-12-14 07:39:30,3409.0,14.1,15.15,37.07,101.5,C
2025-12-14 07:41:30,73.9,1,A,140.2,2892.8,4.84,1137.8,33.34,2.11,100.6,68.5,44.6,215.8,3.92,1.671,2025-12-14 07:41:30,3371.0,13.25,14.22,37.36,108.1,C
2025-12-14 16:07:40,74.2,2,A,131.5,2852.4,4.66,1163.5,33.95,1.79,97.9,57.2,40.0,208.8,4.94,2.046,2025-12-14 16:07:40,3380.0,13.46,14.77,35.93,102.2,C
2025-12-14 17:57:30,74.3,2,A,135.8,2862.6,4.901,1150.6,34.43,1.91,97.7,56.2,43.5,209.2,3.79,2.201,2025-12-14 17:57:30,3427.0,12.91,15.03,37.52,104.2,C
2025-12-15 00:09:50,74.6,2,A,139.8,2887.4,5.392,1160.6,29.18,1.84,99.6,55.1,43.5,208.2,5.33,1.563,2025-12-15 00:09:50,3324.0,12.23,13.9,36.77,105.2,C
2025-12-15 00:26:10,74.6,1,A,141.5,2836.3,5.788,1166.3,29.21,1.86,98.7,55.4,40.1,210.1,5.89,1.964,2025-12-15 00:26:10,3313.0,13.25,15.52,39.15,105.2,C
2025-12-15 01:30:50,74.6,3,A,135.0,2867.1,4.701,1154.9,31.2,1.92,96.0,55.3,41.1,214.8,4.42,1.59,2025-12-15 01:30:50,3340.0,12.94,14.74,37.15,99.7,C
2025-12-15 04:18:30,74.7,1,A,137.7,2824.0,4.86,1149.8,32.28,1.9,98.3,55.5,42.9,216.8,3.6,1.778,2025-12-15 04:18:30,3424.0,13.56,15.11,33.64,104.1,C
2025-12-15 05:30:00,74.8,3,A,132.6,2854.5,4.729,1164.9,32.09,2.12,96.3,55.6,44.1,209.6,4.48,1.811,2025-12-15 05:30:00,3441.0,13.48,14.6,37.12,101.6,C
2025-12-15 08:29:40,74.9,2,A,143.0,2868.6,4.982,1141.4,32.72,1.25,97.1,57.4,40.0,209.1,4.94,1.191,2025-12-15 08:29:40,3463.0,13.32,14.82,36.53,101.3,C
2025-12-15 09:00:00,74.9,1,A,135.2,2832.5,4.5,1141.9,32.82,1.82,98.2,54.9,46.0,213.6,3.59,1.278,2025-12-15 09:00:00,3371.0,12.87,15.38,36.76,105.2,B
2025-12-15 12:15:40,75.0,3,A,140.4,2874.9,4.873,1150.2,32.13,2.1,99.9,59.0,41.9,205.3,4.43,2.276,2025-12-15 12:15:40,3349.0,13.53,14.7,37.11,105.5,C
2025-12-15 20:12:10,75.4,3,A,134.7,2879.0,5.792,1158.0,32.05,1.66,98.2,55.0,44.2,206.2,5.82,1.678,2025-12-15 20:12:10,3429.0,12.82,14.77,34.66,103.3,C
2025-12-15 22:17:40,75.5,3,A,136.5,2855.7,5.563,1163.3,33.32,1.63,95.8,55.2,40.0,210.1,4.7,1.781,2025-12-15 22:17:40,3408.0,12.49,13.68,37.38,99.9,C
2025-12-16 00:24:00,75.5,2,A,155.0,2844.0,5.918,1153.8,33.3,2.16,97.6,52.0,40.0,214.3,4.51,1.509,2025-12-16 00:24:00,3371.0,14.27,14.74,37.54,101.7,C
2025-12-16 00:32:00,75.5,1,A,139.2,2776.6,5.721,1156.9,36.0,1.68,102.3,55.2,44.2,213.0,4.56,1.855,2025-12-16 00:32:00,3670.0,12.84,14.7,37.1,109.6,B
2025-12-16 00:38:10,75.6,1,A,144.2,2853.1,5.333,1155.9,32.15,1.84,100.4,53.2,44.3,210.3,5.32,2.219,2025-12-16 00:38:10,3419.0,13.33,15.25,38.67,108.3,C
2025-12-16 04:37:30,75.7,1,A,143.8,2810.7,4.934,1162.1,32.77,1.67,119.0,55.8,40.0,202.9,5.8,1.377,2025-12-16 04:37:30,3362.0,12.98,14.51,36.74,122.4,C
2025-12-16 09:33:00,75.9,2,A,140.7,2863.7,5.671,1162.8,31.76,1.62,97.1,59.6,45.5,212.7,5.45,1.632,2025-12-16 09:33:00,3395.0,13.67,15.06,36.86,102.3,C
2025-12-16 16:49:00,76.2,2,A,133.4,2847.9,5.844,1173.9,32.64,1.52,97.7,55.1,40.0,215.7,4.16,1.45,2025-12-16 16:49:00,3325.0,14.0,15.47,37.05,105.3,C
