ts_dcs,ts_qcs,day,shift,grade_running,grade,headbox_pressure_kPa,approach_flow_lpm,fan_pump_speed_rpm,white_water_consistency_pct,retention_aid_dosage_ppm,slice_opening_mm,machine_speed_mmin,stock_temp_C,jet_to_wire_ratio,vacuum_pump1_kPa,vacuum_pump2_kPa,cd_basis_weight_cv_pct,formation_index,ash_content_pct,strength_rel_pct,defect_grade,defect_grade_numeric
2025-10-05 06:25:45,2025-10-05 06:25:45,4.8,1,GSM80,GSM80,15.52,3822.0,875.1,0.853,181.2,9.11,1323.0,41.6,0.976,54.2,56.4,0.15,8.28,23.27,100.6,A,3
2025-10-05 06:59:30,2025-10-05 06:59:30,4.8,1,GSM80,GSM80,14.43,3895.0,887.8,0.886,178.3,9.39,1361.3,41.8,1.007,52.8,41.7,0.472,8.51,22.5,101.8,A,3
2025-10-05 07:25:00,2025-10-05 07:25:00,4.8,1,GSM80,GSM80,14.6,3940.0,880.2,0.836,163.7,8.11,1333.3,42.1,0.991,57.1,60.1,0.762,8.54,27.15,101.2,A,3
2025-10-05 07:28:45,2025-10-05 07:28:45,4.9,2,GSM80,GSM80,14.14,3947.0,880.5,0.849,177.3,9.25,1323.0,41.6,0.978,53.1,48.7,0.292,8.46,26.45,101.0,A,3
2025-10-05 09:40:45,2025-10-05 09:40:45,4.9,1,GSM100,GSM100,16.58,4379.0,893.0,0.798,199.7,10.13,1495.8,43.0,0.999,55.3,51.2,0.597,8.27,24.55,97.5,A,3
2025-10-05 09:42:45,2025-10-05 09:42:45,4.9,1,GSM100,GSM100,16.43,4402.0,873.0,0.891,179.9,10.51,1508.8,43.6,1.081,54.0,47.1,0.586,8.31,23.73,101.1,A,3
2025-10-05 10:13:15,2025-10-05 10:13:15,5.0,2,GSM100,GSM100,16.28,4345.0,883.5,0.817,195.9,9.5,1508.9,43.6,1.007,47.7,52.4,0.668,9.15,25.93,99.8,A,3
2025-10-05 10:23:00,2025-10-05 10:23:00,5.0,2,GSM100,GSM100,16.59,4403.0,878.0,0.875,197.8,10.48,1512.9,43.5,1.009,55.2,54.4,0.292,8.38,25.02,101.0,A,3
2025-10-05 10:53:30,2025-10-05 10:53:30,5.0,1,GSM100,GSM100,16.73,4354.0,877.7,0.999,196.9,10.05,1484.3,43.4,1.005,52.6,52.2,0.15,8.4,21.59,99.5,A,3
2025-10-05 10:55:30,2025-10-05 10:55:30,5.0,2,GSM100,GSM100,16.8,4381.0,882.6,0.834,189.7,9.34,1509.5,44.5,1.013,48.7,43.4,0.4,8.36,23.42,102.9,A,3
2025-10-05 10:57:30,2025-10-05 10:57:30,5.0,2,GSM100,GSM100,16.66,4387.0,881.3,0.815,163.3,9.87,1523.0,44.0,0.994,56.3,55.3,0.809,7.74,20.92,97.4,A,3
2025-10-05 10:59:45,2025-10-05 10:59:45,5.0,1,GSM100,GSM100,16.67,4529.0,881.7,0.823,178.7,10.52,1511.2,45.0,1.038,63.0,52.3,0.797,8.18,24.55,100.7,A,3
2025-10-05 12:25:15,2025-10-05 12:25:15,5.0,1,GSM120,GSM120,18.73,4966.0,869.8,0.889,197.4,11.35,1697.0,46.1,0.987,54.6,59.9,0.707,8.82,23.8,100.6,A,3
2025-10-05 12:36:00,2025-10-05 12:36:00,5.1,1,GSM120,GSM120,19.02,4963.0,882.8,0.762,174.4,12.56,1701.5,45.9,1.069,63.1,47.5,0.236,8.41,24.02,102.5,A,3
2025-10-05 14:00:30,2025-10-05 14:00:30,5.1,2,GSM120,GSM120,19.07,4972.0,877.5,0.821,195.8,11.04,1694.3,46.5,1.05,47.4,59.9,0.667,8.63,26.79,105.0,A,3
2025-10-05 14:32:15,2025-10-05 14:32:15,5.1,2,GSM80,GSM80,14.39,3864.0,877.4,0.835,176.4,7.83,1320.6,45.1,1.076,52.7,43.2,0.457,8.24,23.5,100.6,A,3
2025-10-05 15:10:30,2025-10-05 15:10:30,5.2,2,GSM80,GSM80,14.24,3868.0,879.8,0.87,189.6,9.02,1280.6,47.4,0.997,53.4,43.9,0.854,8.79,22.4,99.8,A,3
2025-10-05 15:50:00,2025-10-05 15:50:00,5.2,1,GSM80,GSM80,14.02,3892.0,875.5,0.845,182.9,8.76,1318.2,46.8,1.029,60.2,42.4,0.156,8.68,26.24,100.6,A,3
2025-10-05 17:19:30,2025-10-05 17:19:30,5.2,2,GSM80,GSM80,14.08,3858.0,879.7,0.91,164.9,7.89,1337.6,46.1,1.058,67.3,51.0,0.282,8.45,24.69,102.7,A,3
2025-10-05 19:32:30,2025-10-05 19:32:30,5.3,2,GSM100,GSM100,16.27,4415.0,884.8,0.798,197.6,10.15,1482.8,46.8,1.025,57.4,45.7,0.677,8.62,21.31,98.4,A,3
2025-10-05 22:14:30,2025-10-05 22:14:30,5.4,2,GSM120,GSM120,19.33,4948.0,884.2,0.719,161.7,11.05,1705.7,45.1,0.995,57.0,55.0,0.756,8.5,25.67,94.7,A,3
2025-10-05 22:18:45,2025-10-05 22:18:45,5.4,1,GSM120,GSM120,19.24,5028.0,875.0,0.809,175.6,11.27,1707.2,45.7,1.047,47.8,44.0,0.827,8.45,24.16,100.6,A,3
2025-10-05 22:40:15,2025-10-05 22:40:15,5.5,2,GSM120,GSM120,18.89,4994.0,880.1,0.831,179.2,11.54,1698.5,45.0,1.042,39.9,40.2,0.651,8.28,27.87,101.7,A,3
2025-10-06 01:16:00,2025-10-06 01:16:00,5.6,2,GSM80,GSM80,13.99,3923.0,880.8,0.87,186.1,8.63,1267.3,42.7,1.032,48.9,47.9,0.391,8.55,21.62,99.0,A,3
2025-10-06 02:20:30,2025-10-06 02:20:30,5.6,2,GSM80,GSM80,15.48,3910.0,877.5,0.89,193.1,8.59,1321.3,42.6,1.038,54.2,40.9,0.168,8.44,25.89,98.8,A,3
2025-10-06 03:15:45,2025-10-06 03:15:45,5.6,1,GSM80,GSM80,14.43,3802.0,878.7,0.899,179.9,8.74,1294.3,42.9,1.058,48.9,53.1,0.4,8.34,22.28,101.8,A,3
2025-10-06 03:45:15,2025-10-06 03:45:15,5.7,1,GSM80,GSM80,14.06,3916.0,891.6,0.88,170.9,8.44,1338.5,42.9,0.998,47.3,50.3,0.7,8.19,28.65,97.1,A,3
2025-10-06 04:33:15,2025-10-06 04:33:15,5.7,1,GSM100,GSM100,17.27,4341.0,878.5,0.921,197.0,9.87,1497.0,40.3,1.079,53.8,27.9,0.49,9.16,21.83,100.2,A,3
2025-10-06 04:44:15,2025-10-06 04:44:15,5.7,2,GSM100,GSM100,16.32,4520.0,886.2,0.697,177.8,10.01,1513.2,40.4,1.011,65.5,54.3,0.591,8.4,27.34,99.0,A,3
2025-10-06 05:02:15,2025-10-06 05:02:15,5.7,1,GSM100,GSM100,16.49,4388.0,883.1,0.868,185.5,8.75,1536.1,41.3,1.008,57.0,36.9,0.636,8.39,22.44,101.3,A,3
2025-10-06 05:06:15,2025-10-06 05:06:15,5.7,2,GSM100,GSM100,16.76,4382.0,880.5,0.854,191.0,9.36,1508.7,42.8,1.03,49.8,55.7,1.121,8.65,21.87,101.9,A,3
2025-10-06 06:18:45,2025-10-06 06:18:45,5.8,2,GSM100,GSM100,16.42,4387.0,884.7,1.134,190.8,10.55,1517.9,41.8,1.053,55.9,48.2,0.725,8.63,22.53,101.6,A,3
2025-10-06 06:23:00,2025-10-06 06:23:00,5.8,2,GSM100,GSM100,16.64,4385.0,881.7,0.869,189.5,9.99,1507.7,41.4,1.033,53.9,45.5,0.581,8.2,24.95,105.0,A,3
2025-10-06 06:43:45,2025-10-06 06:43:45,5.8,1,GSM100,GSM100,16.47,4473.0,874.9,0.831,178.2,9.1,1509.4,43.2,1.105,62.3,54.9,0.556,8.47,22.85,99.0,A,3
2025-10-06 07:05:30,2025-10-06 07:05:30,5.8,1,GSM100,GSM100,15.79,4384.0,882.8,0.838,184.8,9.98,1513.0,41.8,1.019,53.2,45.3,0.512,8.04,26.55,99.7,A,3
2025-10-06 08:06:45,2025-10-06 08:06:45,5.8,2,GSM100,GSM100,16.39,4391.0,882.9,0.927,180.1,9.86,1510.9,41.6,0.969,66.9,41.5,0.711,8.64,24.42,99.3,A,3
2025-10-06 09:33:45,2025-10-06 09:33:45,5.9,1,GSM120,GSM120,18.99,4956.0,884.0,0.812,192.3,11.45,1708.7,42.5,1.007,48.9,46.0,0.581,8.29,21.45,102.5,A,3
2025-10-06 09:36:00,2025-10-06 09:36:00,5.9,2,GSM120,GSM120,19.39,5026.0,880.9,0.784,187.6,11.77,1699.8,42.2,1.027,53.2,59.0,0.905,8.68,26.19,100.0,A,3
2025-10-06 11:52:30,2025-10-06 11:52:30,6.0,1,GSM120,GSM120,18.58,5059.0,884.3,0.944,175.1,11.37,1688.7,44.3,0.978,51.5,56.7,0.742,8.57,22.39,100.2,A,3
2025-10-06 12:41:00,2025-10-06 12:41:00,6.0,2,GSM120,GSM120,18.98,4985.0,873.2,0.924,182.8,11.37,1710.4,44.3,1.026,52.9,55.8,0.64,8.48,23.7,97.5,A,3
2025-10-06 13:43:15,2025-10-06 13:43:15,6.0,1,GSM120,GSM120,19.31,5025.0,884.7,0.844,183.5,10.35,1705.6,45.8,0.979,45.3,54.9,1.167,8.53,22.79,97.6,A,3
2025-10-06 14:03:15,2025-10-06 14:03:15,6.1,1,GSM120,GSM120,19.46,4967.0,877.0,0.875,169.7,11.26,1704.3,44.9,1.04,50.9,48.0,0.874,8.2,26.42,101.5,A,3
2025-10-06 15:13:15,2025-10-06 15:13:15,6.1,2,GSM80,GSM80,14.18,3886.0,881.8,0.91,155.9,8.01,1322.5,47.0,0.994,53.5,46.8,0.449,8.04,24.43,101.0,A,3
2025-10-06 15:44:30,2025-10-06 15:44:30,6.1,2,GSM80,GSM80,14.19,3926.0,873.0,0.846,177.7,8.66,1309.6,46.6,1.003,55.4,58.2,0.15,7.35,22.92,97.2,A,3
2025-10-06 16:00:00,2025-10-06 16:00:00,6.1,2,GSM80,GSM80,14.19,3902.0,879.1,0.718,171.8,8.16,1322.8,46.0,1.021,54.8,41.6,0.5,8.31,24.48,100.6,A,3
2025-10-06 16:48:15,2025-10-06 16:48:15,6.2,2,GSM80,GSM80,14.55,3782.0,875.4,0.837,184.2,7.8,1313.1,48.1,1.059,49.8,39.2,0.409,8.57,24.67,98.0,A,3
2025-10-06 16:58:30,2025-10-06 16:58:30,6.2,1,GSM80,GSM80,14.28,3889.0,887.6,0.792,175.9,8.26,1324.6,47.2,1.03,52.1,46.4,0.15,9.5,22.8,104.8,A,3
2025-10-06 17:51:00,2025-10-06 17:51:00,6.2,2,GSM100,GSM100,16.49,4455.0,883.8,0.863,179.6,10.11,1521.4,47.9,1.006,51.5,48.5,0.471,8.37,24.09,99.4,A,3
2025-10-06 17:59:00,2025-10-06 17:59:00,6.2,1,GSM100,GSM100,16.59,4379.0,878.5,0.909,171.7,9.08,1505.4,48.4,1.024,42.0,46.2,0.397,8.65,24.31,100.5,A,3
2025-10-06 18:12:15,2025-10-06 18:12:15,6.2,2,GSM100,GSM100,16.57,4368.0,876.8,0.861,180.1,9.56,1496.2,46.9,0.991,51.1,41.8,0.431,8.68,23.05,98.5,A,3
2025-10-06 18:22:30,2025-10-06 18:22:30,6.2,2,GSM100,GSM100,16.79,4408.0,884.7,0.946,171.1,9.92,1510.6,48.0,1.012,47.0,46.7,0.15,9.15,25.5,98.7,A,3
2025-10-06 18:28:30,2025-10-06 18:28:30,6.2,1,GSM100,GSM100,16.68,4392.0,880.7,0.848,181.3,8.99,1509.9,48.6,1.03,55.7,54.8,0.509,8.16,23.07,98.1,A,3
2025-10-06 18:34:30,2025-10-06 18:34:30,6.2,1,GSM100,GSM100,16.49,4352.0,884.1,0.85,173.5,10.0,1506.5,48.3,1.035,50.4,41.8,0.15,8.33,21.66,98.2,A,3
2025-10-06 18:43:30,2025-10-06 18:43:30,6.2,2,GSM100,GSM100,16.99,4397.0,884.3,0.786,175.3,9.37,1506.3,48.1,0.988,54.2,36.2,0.57,8.68,22.22,102.6,A,3
2025-10-06 20:14:00,2025-10-06 20:14:00,6.3,1,GSM120,GSM120,19.31,5017.0,874.3,0.802,187.7,11.11,1704.6,48.1,1.027,60.5,42.3,0.789,8.34,25.5,98.6,A,3
2025-10-06 20:54:45,2025-10-06 20:54:45,6.3,2,GSM120,GSM120,19.76,4951.0,878.9,0.885,197.3,11.18,1707.4,47.3,1.053,51.2,46.7,0.957,8.23,24.97,98.0,A,3
2025-10-06 21:22:15,2025-10-06 21:22:15,6.3,1,GSM120,GSM120,19.63,5000.0,880.9,0.902,198.0,11.3,1703.6,47.8,1.03,54.7,59.6,0.15,8.45,23.22,103.0,A,3
2025-10-06 21:50:00,2025-10-06 21:50:00,6.4,2,GSM120,GSM120,19.16,4984.0,878.0,0.878,184.4,10.76,1691.9,47.2,1.061,53.3,58.4,0.344,8.76,21.98,103.0,A,3
2025-10-06 22:24:00,2025-10-06 22:24:00,6.4,1,GSM120,GSM120,18.84,5010.0,879.8,0.788,168.3,11.16,1716.1,48.0,1.036,48.7,49.3,0.828,9.5,23.9,101.5,A,3
2025-10-06 22:41:30,2025-10-06 22:41:30,6.4,2,GSM120,GSM120,19.33,5008.0,881.5,0.818,185.8,10.87,1713.6,45.4,1.04,59.0,46.6,0.767,8.39,23.38,101.9,A,3
2025-10-06 22:43:30,2025-10-06 22:43:30,6.4,1,GSM120,GSM120,19.67,4954.0,882.6,0.857,153.9,10.98,1708.9,46.2,1.041,53.0,43.5,0.757,8.03,26.29,99.6,A,3
2025-10-06 22:45:30,2025-10-06 22:45:30,6.4,1,GSM120,GSM120,19.62,5038.0,895.1,0.901,185.6,11.39,1718.2,47.1,0.973,50.3,52.6,0.598,8.25,22.1,99.7,A,3
2025-10-06 23:34:00,2025-10-06 23:34:00,6.4,2,GSM120,GSM120,19.69,4907.0,890.7,0.829,177.1,11.11,1672.9,46.4,0.954,50.0,71.7,0.843,8.94,23.78,99.3,A,3
2025-10-07 00:00:15,2025-10-07 00:00:15,6.5,1,GSM80,GSM80,14.23,3878.0,883.5,0.82,187.7,8.72,1308.4,45.4,0.968,44.7,54.8,0.608,8.43,24.47,103.0,A,3
2025-10-07 00:37:30,2025-10-07 00:37:30,6.5,2,GSM80,GSM80,14.19,3859.0,884.1,1.007,183.8,7.96,1324.7,46.8,1.023,55.1,53.0,0.15,8.83,23.26,98.9,A,3
2025-10-07 00:55:15,2025-10-07 00:55:15,6.5,1,GSM80,GSM80,14.84,3874.0,881.7,0.818,176.7,8.45,1300.4,45.1,1.031,56.0,50.6,0.487,8.4,24.64,99.8,A,3
2025-10-07 01:41:15,2025-10-07 01:41:15,6.5,1,GSM80,GSM80,14.31,3913.0,885.1,0.891,165.8,9.22,1317.6,44.6,0.998,40.7,52.3,0.633,8.29,23.64,101.4,A,3
2025-10-07 02:21:00,2025-10-07 02:21:00,6.6,1,GSM80,GSM80,14.32,3920.0,884.6,0.897,175.6,8.51,1323.5,43.9,0.979,45.3,42.1,0.504,8.91,23.99,97.3,A,3
2025-10-07 03:27:30,2025-10-07 03:27:30,6.6,2,GSM100,GSM100,16.9,4343.0,886.0,0.832,201.7,9.32,1506.3,43.4,0.984,43.0,47.8,0.768,8.13,23.71,101.1,A,3
2025-10-07 04:37:15,2025-10-07 04:37:15,6.6,2,GSM100,GSM100,16.96,4164.0,883.2,1.266,176.4,10.1,1512.0,42.3,1.016,58.0,47.5,0.712,8.1,23.67,99.1,A,3
2025-10-07 06:01:30,2025-10-07 06:01:30,6.7,2,GSM120,GSM120,19.53,4983.0,882.2,0.87,186.7,10.57,1712.3,42.3,1.007,54.5,41.0,0.52,8.76,22.22,101.1,A,3
2025-10-07 06:03:30,2025-10-07 06:03:30,6.7,1,GSM120,GSM120,19.61,4934.0,887.9,0.876,194.8,10.84,1687.3,42.6,1.018,53.7,46.2,0.823,8.58,24.55,99.1,A,3
2025-10-07 06:33:00,2025-10-07 06:33:00,6.7,1,GSM120,GSM120,19.71,4983.0,873.0,0.558,177.2,11.0,1735.7,42.0,1.056,50.0,38.8,0.644,8.31,19.38,101.9,A,3
2025-10-07 06:39:30,2025-10-07 06:39:30,6.7,1,GSM120,GSM120,19.29,4987.0,870.9,0.863,172.4,11.02,1702.4,42.5,1.027,53.7,45.2,1.469,8.64,25.0,102.4,B,2
2025-10-07 06:43:30,2025-10-07 06:43:30,6.7,2,GSM120,GSM120,19.65,4985.0,878.7,0.845,165.5,11.05,1725.0,43.1,1.048,49.3,53.7,0.981,8.45,22.44,100.6,A,3
2025-10-07 07:36:15,2025-10-07 07:36:15,6.8,2,GSM120,GSM120,19.68,5052.0,883.0,0.905,179.5,11.78,1695.2,42.5,1.074,47.2,50.1,0.843,8.81,23.06,98.7,A,3
2025-10-07 07:40:15,2025-10-07 07:40:15,6.8,2,GSM120,GSM120,19.49,4975.0,879.5,0.825,160.9,10.74,1713.1,41.5,1.039,50.8,50.7,0.68,8.4,21.78,93.9,A,3
2025-10-07 07:52:15,2025-10-07 07:52:15,6.8,1,GSM120,GSM120,20.25,5117.0,877.9,0.839,165.2,11.6,1708.7,41.8,1.013,54.6,47.2,0.861,8.64,23.1,97.2,A,3
2025-10-07 09:01:45,2025-10-07 09:01:45,6.8,2,GSM120,GSM120,19.58,5025.0,877.6,0.82,163.4,11.41,1700.0,42.2,1.048,47.3,41.3,0.692,8.4,25.46,100.1,A,3
2025-10-07 09:17:30,2025-10-07 09:17:30,6.8,2,GSM80,GSM80,16.52,3879.0,882.1,0.814,187.5,8.74,1320.5,41.3,1.014,45.1,52.4,0.15,8.37,20.88,99.0,A,3
2025-10-07 09:27:30,2025-10-07 09:27:30,6.8,1,GSM80,GSM80,14.64,3902.0,873.0,0.787,188.3,7.55,1314.0,41.9,1.026,51.8,41.8,0.42,8.44,24.05,101.5,A,3
2025-10-07 09:29:30,2025-10-07 09:29:30,6.8,2,GSM80,GSM80,14.61,3967.0,886.2,0.778,165.7,8.72,1327.0,42.2,1.018,52.3,43.9,0.15,8.78,21.84,99.5,A,3
2025-10-07 10:22:15,2025-10-07 10:22:15,6.9,1,GSM80,GSM80,14.99,3811.0,880.0,0.761,183.8,8.15,1325.7,42.4,1.041,48.4,48.3,0.15,8.6,24.62,98.2,A,3
2025-10-07 10:58:30,2025-10-07 10:58:30,6.9,2,GSM80,GSM80,14.63,3903.0,880.1,0.927,187.1,8.56,1303.2,42.9,1.083,50.9,40.8,0.48,8.54,23.22,98.5,A,3
2025-10-07 11:32:15,2025-10-07 11:32:15,6.9,1,GSM100,GSM100,16.26,4378.0,885.0,0.945,194.0,9.51,1509.4,43.6,1.012,55.2,44.6,0.15,8.48,21.14,102.6,A,3
2025-10-07 12:12:45,2025-10-07 12:12:45,6.9,2,GSM100,GSM100,16.7,4363.0,874.1,0.631,164.9,10.4,1499.0,44.9,1.008,55.0,42.6,0.78,7.96,22.41,102.0,A,3
2025-10-07 13:19:30,2025-10-07 13:19:30,7.0,1,GSM100,GSM100,16.22,4460.0,879.0,0.866,188.0,9.33,1510.8,44.8,1.015,46.3,52.2,0.65,8.25,25.29,99.4,A,3
2025-10-07 13:23:45,2025-10-07 13:23:45,7.0,1,GSM100,GSM100,15.99,4394.0,883.1,1.055,188.0,9.96,1487.4,45.1,0.998,55.6,50.8,0.485,8.3,24.62,98.6,A,3
2025-10-07 13:35:30,2025-10-07 13:35:30,7.0,2,GSM100,GSM100,16.95,4388.0,882.3,0.816,183.9,9.54,1518.7,45.0,0.993,57.8,49.8,0.452,8.24,26.09,102.3,A,3
2025-10-07 13:43:30,2025-10-07 13:43:30,7.0,1,GSM100,GSM100,16.68,4378.0,878.5,1.005,180.4,10.11,1511.1,44.9,1.065,55.7,49.4,0.989,8.35,24.72,100.4,A,3
2025-10-07 14:12:15,2025-10-07 14:12:15,7.0,1,GSM100,GSM100,17.01,4373.0,883.5,0.874,185.2,9.85,1495.3,45.1,1.056,56.6,70.1,0.307,8.66,19.69,94.8,A,3
2025-10-07 14:47:30,2025-10-07 14:47:30,7.0,2,GSM100,GSM100,17.1,4275.0,873.7,0.891,180.4,10.18,1517.9,45.8,1.073,47.8,42.6,0.632,8.04,21.15,100.3,A,3
2025-10-07 15:49:00,2025-10-07 15:49:00,7.1,1,GSM100,GSM100,16.9,4377.0,883.4,0.741,170.5,10.36,1479.2,45.8,0.996,43.0,46.2,0.617,8.94,19.7,99.4,A,3
2025-10-07 15:53:15,2025-10-07 15:53:15,7.1,2,GSM100,GSM100,16.93,4547.0,876.3,0.788,169.2,10.2,1511.4,45.6,1.077,51.5,40.5,0.654,8.26,21.68,99.1,A,3
2025-10-07 15:57:30,2025-10-07 15:57:30,7.1,2,GSM100,GSM100,16.63,4411.0,877.5,0.712,187.2,10.59,1527.6,46.8,1.053,52.9,42.9,0.564,8.73,24.52,100.7,A,3
2025-10-07 18:02:45,2025-10-07 18:02:45,7.2,1,GSM120,GSM120,19.39,5021.0,876.3,0.902,174.5,10.71,1697.8,47.2,1.005,56.1,39.7,0.32,8.13,26.12,102.3,A,3
2025-10-07 18:25:00,2025-10-07 18:25:00,7.2,2,GSM120,GSM120,19.76,5005.0,880.5,0.713,184.2,11.37,1702.6,48.1,1.002,48.6,48.3,0.546,8.39,22.31,98.7,A,3
2025-10-07 20:20:30,2025-10-07 20:20:30,7.3,1,GSM80,GSM80,16.15,3776.0,883.1,0.827,172.8,8.75,1335.5,47.9,1.049,53.1,44.1,0.15,8.78,25.06,100.3,A,3
2025-10-07 20:43:30,2025-10-07 20:43:30,7.3,1,GSM80,GSM80,14.49,3837.0,868.0,0.922,185.2,8.8,1336.2,48.4,1.002,53.3,53.2,0.718,8.11,23.32,98.1,A,3
2025-10-07 21:05:00,2025-10-07 21:05:00,7.3,2,GSM80,GSM80,14.71,3947.0,883.7,0.524,192.3,8.54,1318.8,47.1,1.037,55.4,45.1,0.675,8.27,25.34,103.5,A,3
2025-10-07 21:17:00,2025-10-07 21:17:00,7.3,1,GSM80,GSM80,14.96,3926.0,878.9,0.899,172.2,8.19,1323.2,47.3,1.007,40.3,38.6,0.315,8.43,23.68,100.7,A,3
2025-10-07 22:05:15,2025-10-07 22:05:15,7.3,1,GSM80,GSM80,14.86,3819.0,882.0,0.737,185.1,8.11,1327.7,48.4,1.03,51.8,62.3,0.261,8.41,24.68,97.5,A,3
2025-10-07 22:52:30,2025-10-07 22:52:30,7.4,2,GSM80,GSM80,14.4,3923.0,885.0,1.046,172.0,7.71,1364.0,48.0,1.002,49.8,50.6,0.361,8.52,23.95,100.9,A,3
2025-10-07 23:07:30,2025-10-07 23:07:30,7.4,2,GSM80,GSM80,14.78,3918.0,885.7,0.812,186.6,8.01,1332.7,46.5,1.007,46.0,50.8,0.15,8.03,26.8,99.6,A,3
2025-10-07 23:44:00,2025-10-07 23:44:00,7.4,2,GSM100,GSM100,16.89,4412.0,886.6,0.831,172.1,9.71,1514.2,46.7,1.043,58.8,51.7,0.267,8.32,26.34,98.4,A,3
2025-10-08 00:15:15,2025-10-08 00:15:15,7.4,2,GSM100,GSM100,17.21,4407.0,872.1,0.885,180.0,11.08,1532.7,48.1,1.031,43.1,50.1,0.221,8.59,18.0,100.1,A,3
2025-10-08 01:29:15,2025-10-08 01:29:15,7.5,1,GSM100,GSM100,17.41,4397.0,887.1,0.903,167.5,9.33,1499.0,45.9,0.981,51.5,44.9,0.91,8.68,23.56,99.1,A,3
2025-10-08 01:53:30,2025-10-08 01:53:30,7.5,2,GSM100,GSM100,16.94,4351.0,884.6,0.869,195.7,9.54,1555.8,45.7,0.974,49.1,44.9,0.15,8.39,23.28,100.0,A,3
2025-10-08 03:10:30,2025-10-08 03:10:30,7.5,2,GSM120,GSM120,19.98,4992.0,875.5,0.863,196.1,11.1,1694.6,45.1,1.07,45.4,51.9,0.727,8.04,24.11,98.4,A,3
2025-10-08 03:59:30,2025-10-08 03:59:30,7.6,2,GSM120,GSM120,19.84,5011.0,876.5,0.932,204.4,10.57,1690.4,43.2,1.031,52.1,49.3,0.579,8.39,22.1,99.2,A,3
2025-10-08 04:18:00,2025-10-08 04:18:00,7.6,1,GSM120,GSM120,19.98,5070.0,885.2,0.868,173.6,11.0,1705.0,43.6,0.99,54.9,56.3,0.65,8.56,23.55,102.1,A,3
2025-10-08 04:36:15,2025-10-08 04:36:15,7.6,1,GSM120,GSM120,19.91,5011.0,885.7,0.964,192.0,10.68,1719.3,43.6,1.046,53.6,55.4,0.72,8.27,20.79,99.1,A,3
2025-10-08 05:38:45,2025-10-08 05:38:45,7.6,2,GSM120,GSM120,19.84,5034.0,885.3,0.938,175.9,11.58,1729.6,42.4,1.008,43.4,52.4,1.197,8.46,23.1,101.2,A,3
2025-10-08 07:16:45,2025-10-08 07:16:45,7.7,2,GSM80,GSM80,14.97,3923.0,873.0,0.833,200.8,9.03,1329.3,44.6,1.014,53.3,45.1,1.166,8.47,24.62,98.5,A,3
2025-10-08 08:42:00,2025-10-08 08:42:00,7.7,2,GSM80,GSM80,14.91,3921.0,889.1,0.769,195.6,7.57,1314.4,42.3,1.029,61.1,40.8,0.15,8.42,20.03,97.8,A,3
2025-10-08 10:04:30,2025-10-08 10:04:30,7.8,1,GSM80,GSM80,14.71,3882.0,879.1,0.834,181.3,9.08,1306.2,42.6,1.093,57.0,51.0,0.748,8.4,21.98,99.3,A,3
2025-10-08 11:22:30,2025-10-08 11:22:30,7.9,1,GSM100,GSM100,17.11,4397.0,875.3,0.885,171.0,9.35,1502.8,44.1,0.956,44.8,43.5,0.611,8.06,22.77,99.8,A,3
2025-10-08 12:05:45,2025-10-08 12:05:45,7.9,1,GSM100,GSM100,17.31,4395.0,878.8,0.883,193.1,9.66,1510.3,42.5,1.056,50.8,49.7,0.499,8.24,24.27,100.8,A,3
2025-10-08 12:13:30,2025-10-08 12:13:30,7.9,1,GSM100,GSM100,17.05,4435.0,878.5,0.751,194.1,10.07,1520.6,43.1,0.979,53.1,49.7,0.268,8.3,19.79,102.3,A,3
2025-10-08 13:18:30,2025-10-08 13:18:30,7.9,2,GSM120,GSM120,20.21,4990.0,875.9,0.962,190.0,11.39,1690.2,44.1,0.996,46.3,43.3,0.754,8.5,24.01,101.7,A,3
2025-10-08 14:54:15,2025-10-08 14:54:15,8.0,1,GSM120,GSM120,20.09,5033.0,867.6,0.879,182.3,11.02,1698.5,45.9,1.037,47.7,40.9,0.686,8.63,22.2,99.9,A,3
2025-10-08 14:58:30,2025-10-08 14:58:30,8.0,2,GSM120,GSM120,19.96,4983.0,873.3,0.81,195.9,11.21,1701.9,50.4,1.027,52.1,52.0,0.673,8.64,27.87,100.8,A,3
2025-10-08 16:15:30,2025-10-08 16:15:30,8.0,1,GSM120,GSM120,19.7,5014.0,886.3,0.646,193.1,10.58,1689.3,46.4,1.0,46.6,44.1,0.672,8.53,22.21,100.1,A,3
2025-10-08 16:33:30,2025-10-08 16:33:30,8.1,2,GSM120,GSM120,19.73,4975.0,882.9,0.791,171.5,11.13,1713.2,46.0,1.054,53.3,52.8,0.646,8.45,25.3,99.2,A,3
2025-10-08 16:48:30,2025-10-08 16:48:30,8.1,1,GSM120,GSM120,20.2,5016.0,882.8,0.898,186.4,11.84,1683.1,46.6,1.038,48.7,51.2,0.553,8.0,27.2,99.2,A,3
2025-10-08 16:50:45,2025-10-08 16:50:45,8.1,1,GSM120,GSM120,19.63,5040.0,884.8,0.834,181.3,10.75,1709.7,45.8,0.958,49.0,50.1,0.497,8.51,24.12,101.7,A,3
2025-10-08 17:16:00,2025-10-08 17:16:00,8.1,1,GSM120,GSM120,20.97,5009.0,885.0,0.873,183.3,11.79,1700.7,46.6,1.076,56.4,50.5,0.668,8.46,24.99,101.4,A,3
