timestamp,part_id,day,shift,material,tool_id,tool_age_parts,spindle_speed_rpm,feed_rate_mm_min,depth_of_cut_mm,coolant_flow_l_min,coolant_temp_C,spindle_temp_C,spindle_vibration_mm_s,cutting_force_N,ambient_temp_C
2026-04-17 10:48:00,P162018,16,2,AL7075,T010,73,12100.0,2939.0,1.0,12.42,26.5,42.9,0.9,665.1,25.0
2026-04-17 11:12:00,P162019,16,2,AL7075,T010,74,12088.0,2980.0,1.0,12.84,25.1,44.6,0.99,672.5,24.9
2026-04-17 11:36:00,P162020,16,2,AL7075,T010,75,12158.0,2898.0,2.0,11.09,26.5,43.9,1.01,863.6,25.7
2026-04-17 12:00:00,P162021,16,2,AL7075,T010,76,12077.0,3042.0,1.0,12.18,26.2,43.7,1.04,649.9,25.2
2026-04-17 12:24:00,P162022,16,2,AL7075,T010,77,12030.0,3015.0,1.5,11.35,25.9,44.6,1.01,712.0,25.0
2026-04-17 12:48:00,P162023,16,2,AL7075,T010,78,11931.0,2950.0,2.0,11.28,26.4,46.7,1.51,758.8,25.4
2026-04-17 13:12:00,P162024,16,2,AL7075,T010,79,11996.0,2973.0,1.0,12.92,26.6,43.6,1.09,673.1,24.1
2026-04-17 13:36:00,P162025,16,2,AL7075,T011,0,12097.0,3085.0,1.0,13.61,27.4,43.6,0.43,569.1,23.6
2026-04-17 16:00:00,P171001,17,1,AL7075,T011,1,11971.0,2940.0,1.5,11.03,27.8,45.9,0.53,639.7,26.3
2026-04-17 16:24:00,P171002,17,1,AL7075,T011,2,12136.0,2897.0,1.5,11.14,26.1,45.3,0.93,659.7,24.1
2026-04-17 16:48:00,P171003,17,1,AL7075,T011,3,12122.0,2952.0,2.0,10.91,27.5,47.2,0.49,720.0,23.2
2026-04-17 17:12:00,P171004,17,1,AL7075,T011,4,11954.0,3009.0,1.5,11.83,26.0,45.6,1.06,705.8,23.9
2026-04-17 17:36:00,P171005,17,1,SS304,T011,5,7856.0,2021.0,1.0,12.0,26.7,46.6,0.76,905.9,22.4
2026-04-17 18:00:00,P171006,17,1,SS304,T011,6,8058.0,2008.0,1.0,12.55,27.0,47.6,0.72,897.1,21.2
2026-04-17 18:24:00,P171007,17,1,SS304,T011,7,7918.0,1998.0,1.0,11.36,24.9,45.4,1.1,924.6,21.3
2026-04-17 18:48:00,P171008,17,1,SS304,T011,8,8029.0,1934.0,1.5,11.08,26.5,45.8,0.77,966.4,22.0
2026-04-17 19:12:00,P171009,17,1,SS304,T011,9,8196.0,1841.0,2.0,11.28,25.8,46.6,0.75,963.0,21.8
2026-04-17 19:36:00,P171010,17,1,SS304,T011,10,7909.0,2164.0,1.5,11.27,25.8,45.4,0.63,966.0,19.1
2026-04-17 20:00:00,P171011,17,1,SS304,T011,11,7800.0,1889.0,1.0,11.73,25.9,48.8,0.53,927.2,18.4
2026-04-17 20:24:00,P171012,17,1,SS304,T011,12,7887.0,1892.0,0.5,11.07,25.5,43.6,0.89,795.7,17.5
2026-04-17 20:48:00,P171013,17,1,SS304,T011,13,8185.0,1976.0,1.0,11.68,24.8,43.3,0.5,910.1,18.2
2026-04-17 21:12:00,P171014,17,1,SS304,T011,14,7926.0,1965.0,1.0,12.72,25.4,45.2,0.87,861.5,18.5
2026-04-17 21:36:00,P171015,17,1,SS304,T011,15,7806.0,1978.0,2.0,11.63,24.5,45.0,0.7,1045.6,17.4
2026-04-17 22:00:00,P171016,17,1,SS304,T011,16,8076.0,1970.0,1.0,10.47,25.6,44.7,0.82,912.8,16.2
2026-04-17 22:24:00,P171017,17,1,SS304,T011,17,7878.0,2200.0,2.0,12.54,25.2,45.6,0.96,1036.5,16.5
2026-04-17 22:48:00,P171018,17,1,SS304,T011,18,7997.0,2023.0,1.5,14.17,25.7,46.8,0.81,952.3,15.9
2026-04-17 23:12:00,P171019,17,1,SS304,T011,19,7889.0,2021.0,1.5,11.93,25.2,46.7,0.81,951.4,14.8
2026-04-17 23:36:00,P171020,17,1,SS304,T011,20,8118.0,1803.0,2.0,11.15,24.2,45.2,0.78,1002.4,16.1
2026-04-18 00:00:00,P171021,17,1,SS304,T011,21,7933.0,1832.0,0.5,13.08,24.4,45.7,0.87,860.7,15.3
2026-04-18 00:24:00,P171022,17,1,SS304,T011,22,7788.0,2044.0,2.0,12.68,25.2,47.3,1.0,992.5,15.3
2026-04-18 00:48:00,P171023,17,1,SS304,T011,23,7982.0,1919.0,1.0,12.79,25.0,45.7,0.85,921.3,16.9
2026-04-18 01:12:00,P171024,17,1,SS304,T011,24,8119.0,1963.0,2.0,12.84,25.1,47.7,1.07,1016.4,17.1
2026-04-18 01:36:00,P171025,17,1,SS304,T011,25,7979.0,2117.0,0.5,12.76,24.9,46.3,1.01,868.5,16.2
2026-04-18 04:00:00,P172001,17,2,TI6AL4V,T011,26,6053.0,1375.0,1.0,12.31,25.8,46.9,1.31,1136.1,16.9
2026-04-18 04:24:00,P172002,17,2,TI6AL4V,T011,27,6012.0,1487.0,1.0,10.91,24.9,46.0,1.44,1137.6,16.2
2026-04-18 04:48:00,P172003,17,2,TI6AL4V,T011,28,5979.0,1502.0,1.5,12.16,25.3,46.3,1.26,1198.4,17.9
2026-04-18 05:12:00,P172004,17,2,TI6AL4V,T011,29,6023.0,1456.0,1.0,11.55,25.0,44.2,1.16,1083.9,17.2
2026-04-18 05:36:00,P172005,17,2,TI6AL4V,T011,30,5994.0,1352.0,1.5,11.81,24.3,45.9,1.32,1178.8,18.7
2026-04-18 06:00:00,P172006,17,2,TI6AL4V,T011,31,5878.0,1371.0,1.5,11.75,25.6,46.2,1.06,1172.4,18.6
2026-04-18 06:24:00,P172007,17,2,TI6AL4V,T011,32,6172.0,1380.0,1.5,11.55,25.4,46.9,1.44,1194.1,18.8
2026-04-18 06:48:00,P172008,17,2,TI6AL4V,T011,33,5976.0,1414.0,2.0,10.36,26.6,48.8,1.24,1245.6,20.3
2026-04-18 07:12:00,P172009,17,2,TI6AL4V,T011,34,5923.0,1436.0,1.5,12.92,25.2,46.1,1.07,1184.6,20.6
2026-04-18 07:36:00,P172010,17,2,TI6AL4V,T011,35,6100.0,1473.0,1.0,11.26,26.9,47.8,1.14,1105.4,22.2
2026-04-18 08:00:00,P172011,17,2,TI6AL4V,T011,36,6038.0,1424.0,1.5,12.91,27.4,47.1,1.51,1208.5,23.5
2026-04-18 08:24:00,P172012,17,2,TI6AL4V,T011,37,6199.0,1523.0,1.5,12.2,25.5,45.7,1.33,1137.6,22.4
2026-04-18 08:48:00,P172013,17,2,TI6AL4V,T011,38,5892.0,1458.0,1.0,11.08,27.3,48.6,1.49,1072.7,24.0
2026-04-18 09:12:00,P172014,17,2,TI6AL4V,T011,39,5994.0,1496.0,1.0,11.81,26.1,46.1,1.16,1159.0,22.8
2026-04-18 09:36:00,P172015,17,2,TI6AL4V,T011,40,5873.0,1473.0,1.0,12.62,26.8,48.7,1.33,1141.3,24.8
2026-04-18 10:00:00,P172016,17,2,AL7075,T011,41,11937.0,2905.0,0.5,11.76,27.1,47.9,1.0,617.6,24.0
2026-04-18 10:24:00,P172017,17,2,AL7075,T011,42,12082.0,3147.0,1.0,10.69,26.5,45.2,0.9,613.2,24.6
2026-04-18 10:48:00,P172018,17,2,AL7075,T011,43,12021.0,2993.0,1.0,12.59,26.5,46.6,1.39,634.2,24.7
2026-04-18 11:12:00,P172019,17,2,AL7075,T011,44,12030.0,2980.0,1.0,11.44,26.2,45.3,0.93,672.1,22.8
2026-04-18 11:36:00,P172020,17,2,AL7075,T011,45,11976.0,2992.0,1.5,11.72,26.2,48.1,1.1,702.9,24.0
2026-04-18 12:00:00,P172021,17,2,AL7075,T011,46,12135.0,2906.0,1.0,11.51,25.6,43.8,1.15,670.2,25.2
2026-04-18 12:24:00,P172022,17,2,AL7075,T011,47,11851.0,3058.0,1.5,13.93,27.3,45.3,0.82,655.1,25.2
2026-04-18 12:48:00,P172023,17,2,AL7075,T011,48,12061.0,2966.0,2.0,12.25,26.9,46.4,1.04,746.4,23.4
2026-04-18 13:12:00,P172024,17,2,AL7075,T011,49,12092.0,2906.0,0.5,10.42,27.4,46.5,1.28,578.4,24.9
2026-04-18 13:36:00,P172025,17,2,AL7075,T011,50,12048.0,3080.0,1.5,12.07,26.7,45.4,1.08,666.8,24.6
2026-04-18 16:00:00,P181001,18,1,AL7075,T011,51,12018.0,2892.0,1.0,11.94,27.2,48.8,1.57,640.6,24.6
2026-04-18 16:24:00,P181002,18,1,AL7075,T011,52,11963.0,2931.0,1.5,12.64,26.9,51.0,1.44,733.9,23.3
2026-04-18 16:48:00,P181003,18,1,AL7075,T011,53,11773.0,2787.0,2.0,12.31,27.1,50.7,1.61,825.8,24.3
2026-04-18 17:12:00,P181004,18,1,AL7075,T011,54,12033.0,3061.0,1.5,11.53,26.5,51.3,1.73,730.6,23.9
2026-04-18 17:36:00,P181005,18,1,AL7075,T011,55,12001.0,3079.0,1.5,11.69,26.0,49.1,1.67,699.6,22.8
2026-04-18 18:00:00,P181006,18,1,AL7075,T011,56,12109.0,2939.0,0.5,10.68,26.5,49.6,1.48,603.8,21.2
2026-04-18 18:24:00,P181007,18,1,AL7075,T011,57,11912.0,2947.0,1.0,11.39,26.5,49.8,1.59,679.8,21.1
2026-04-18 18:48:00,P181008,18,1,AL7075,T011,58,11891.0,2957.0,1.5,10.61,26.6,49.3,1.5,680.6,21.4
2026-04-18 19:12:00,P181009,18,1,AL7075,T011,59,12011.0,2837.0,1.5,13.26,27.4,50.4,1.29,698.7,21.0
2026-04-18 19:36:00,P181010,18,1,AL7075,T011,60,12021.0,3047.0,2.0,12.41,27.1,50.5,1.72,737.8,21.5
2026-04-18 20:00:00,P181011,18,1,AL7075,T011,61,11950.0,2993.0,1.0,11.35,26.7,48.5,1.87,648.0,19.0
2026-04-18 20:24:00,P181012,18,1,AL7075,T011,62,11890.0,3028.0,1.5,12.32,26.2,48.9,1.4,698.6,18.7
2026-04-18 20:48:00,P181013,18,1,AL7075,T011,63,11903.0,2969.0,1.0,13.42,24.8,50.2,1.57,746.3,18.6
2026-04-18 21:12:00,P181014,18,1,AL7075,T011,64,11862.0,3018.0,1.5,11.13,25.4,48.8,2.01,714.8,17.7
2026-04-18 21:36:00,P181015,18,1,SS304,T011,65,8044.0,2086.0,2.0,11.24,26.4,48.9,1.45,1079.9,17.8
2026-04-18 22:00:00,P181016,18,1,SS304,T011,66,8092.0,2091.0,2.0,11.85,25.8,51.6,1.42,1094.8,16.9
2026-04-18 22:24:00,P181017,18,1,SS304,T011,67,8109.0,1988.0,1.0,12.87,24.8,51.3,2.01,983.5,16.3
2026-04-18 22:48:00,P181018,18,1,SS304,T011,68,7879.0,1948.0,1.0,12.84,25.3,48.1,1.32,981.4,16.3
2026-04-18 23:12:00,P181019,18,1,SS304,T011,69,8022.0,1952.0,1.0,12.32,25.1,46.8,1.65,968.2,17.8
2026-04-18 23:36:00,P181020,18,1,SS304,T011,70,8031.0,1986.0,1.0,11.24,24.4,45.6,1.36,932.7,15.4
2026-04-19 00:00:00,P181021,18,1,SS304,T011,71,7999.0,2136.0,2.0,11.92,25.7,50.4,1.46,1122.5,16.4
2026-04-19 00:24:00,P181022,18,1,SS304,T011,72,7984.0,1955.0,0.5,13.37,25.9,49.8,1.53,946.3,15.8
2026-04-19 00:48:00,P181023,18,1,SS304,T011,73,7913.0,2096.0,1.0,13.32,25.2,48.1,1.77,998.1,16.5
2026-04-19 01:12:00,P181024,18,1,SS304,T011,74,7877.0,2018.0,1.0,10.57,25.5,49.5,1.8,984.6,16.1
2026-04-19 01:36:00,P181025,18,1,SS304,T011,75,8117.0,1869.0,0.5,10.87,25.4,50.2,1.8,922.9,16.9
2026-04-19 04:00:00,P182001,18,2,SS304,T011,76,7933.0,1924.0,1.0,12.58,25.3,50.3,1.5,933.4,16.5
2026-04-19 04:24:00,P182002,18,2,SS304,T011,77,7787.0,2082.0,2.0,13.11,25.4,50.3,1.22,1092.9,16.6
2026-04-19 04:48:00,P182003,18,2,SS304,T011,78,8040.0,2007.0,1.5,12.46,25.1,46.9,1.69,1001.9,16.8
2026-04-19 05:12:00,P182004,18,2,SS304,T011,79,7829.0,1881.0,2.0,11.91,26.0,51.1,1.77,1112.4,17.6
2026-04-19 05:36:00,P182005,18,2,SS304,T012,0,7914.0,2007.0,1.5,11.6,24.5,47.6,0.79,941.2,19.1
2026-04-19 06:00:00,P182006,18,2,SS304,T012,1,7990.0,2025.0,1.5,12.84,25.3,50.1,1.23,954.5,18.6
2026-04-19 06:24:00,P182007,18,2,SS304,T012,2,7903.0,1919.0,1.5,11.93,26.0,49.4,0.81,931.8,20.0
2026-04-19 06:48:00,P182008,18,2,SS304,T012,3,8119.0,1888.0,1.0,11.94,26.6,48.9,1.0,921.8,20.3
2026-04-19 07:12:00,P182009,18,2,SS304,T012,4,7918.0,2170.0,0.5,11.32,26.7,50.7,1.16,787.1,20.7
2026-04-19 07:36:00,P182010,18,2,SS304,T012,5,7945.0,2061.0,1.5,12.53,26.8,51.6,1.16,949.8,23.1
2026-04-19 08:00:00,P182011,18,2,TI6AL4V,T012,6,6070.0,1419.0,1.5,12.17,27.2,53.6,1.59,1185.9,21.1
2026-04-19 08:24:00,P182012,18,2,TI6AL4V,T012,7,5904.0,1438.0,1.0,11.95,27.5,51.9,1.34,1086.5,20.9
2026-04-19 08:48:00,P182013,18,2,TI6AL4V,T012,8,5784.0,1539.0,1.0,12.06,26.6,50.6,1.43,1088.4,22.7
2026-04-19 09:12:00,P182014,18,2,TI6AL4V,T012,9,5890.0,1531.0,0.5,12.51,27.5,52.2,1.58,1025.6,23.9
2026-04-19 09:36:00,P182015,18,2,TI6AL4V,T012,10,6070.0,1637.0,1.5,12.2,27.4,52.5,1.65,1247.6,24.3
2026-04-19 10:00:00,P182016,18,2,TI6AL4V,T012,11,5940.0,1606.0,2.0,12.54,27.7,52.1,1.54,1221.7,23.7
2026-04-19 10:24:00,P182017,18,2,TI6AL4V,T012,12,5886.0,1373.0,1.5,11.29,27.8,54.3,1.67,1143.1,24.8
2026-04-19 10:48:00,P182018,18,2,TI6AL4V,T012,13,6066.0,1610.0,1.0,11.51,27.0,52.1,1.8,1074.8,24.8
2026-04-19 11:12:00,P182019,18,2,TI6AL4V,T012,14,6042.0,1526.0,1.0,13.07,27.1,52.5,1.21,1047.3,26.0
2026-04-19 11:36:00,P182020,18,2,TI6AL4V,T012,15,5858.0,1483.0,1.0,12.13,26.7,51.2,1.49,1137.5,24.4
2026-04-19 12:00:00,P182021,18,2,TI6AL4V,T012,16,5934.0,1459.0,1.0,13.16,27.7,53.9,1.66,1055.1,25.4
2026-04-19 12:24:00,P182022,18,2,TI6AL4V,T012,17,6089.0,1572.0,0.5,11.89,27.7,50.2,1.45,1058.0,24.9
2026-04-19 12:48:00,P182023,18,2,TI6AL4V,T012,18,6096.0,1529.0,2.0,9.52,27.4,52.0,1.68,1213.9,23.5
2026-04-19 13:12:00,P182024,18,2,TI6AL4V,T012,19,5981.0,1512.0,0.5,12.04,27.1,50.9,1.75,1033.8,25.2
2026-04-19 13:36:00,P182025,18,2,TI6AL4V,T012,20,5811.0,1321.0,1.0,10.6,28.0,53.7,1.73,1115.4,25.2
2026-04-19 16:00:00,P191001,19,1,AL7075,T012,21,11860.0,2995.0,2.0,12.58,26.9,50.9,1.54,724.3,25.9
2026-04-19 16:24:00,P191002,19,1,AL7075,T012,22,12166.0,3097.0,1.0,11.63,27.9,56.1,1.75,636.3,24.1
2026-04-19 16:48:00,P191003,19,1,AL7075,T012,23,12005.0,3086.0,1.0,11.45,28.7,52.7,1.81,615.5,24.5
2026-04-19 17:12:00,P191004,19,1,AL7075,T012,24,12235.0,2931.0,1.0,12.66,26.5,53.5,1.42,659.1,22.4
2026-04-19 17:36:00,P191005,19,1,AL7075,T012,25,12000.0,2975.0,1.5,12.57,27.8,55.4,1.7,677.5,24.0
2026-04-19 18:00:00,P191006,19,1,AL7075,T012,26,12020.0,3037.0,1.5,12.35,26.7,52.2,1.79,717.2,21.6
2026-04-19 18:24:00,P191007,19,1,AL7075,T012,27,11950.0,2813.0,1.5,11.58,26.9,52.4,1.5,647.7,21.3
2026-04-19 18:48:00,P191008,19,1,AL7075,T012,28,11992.0,2996.0,1.0,13.24,27.2,52.9,1.94,656.6,19.9
2026-04-19 19:12:00,P191009,19,1,AL7075,T012,29,12124.0,3064.0,1.0,12.07,27.0,53.9,1.98,621.0,21.1
2026-04-19 19:36:00,P191010,19,1,AL7075,T012,30,11932.0,3119.0,1.5,12.86,26.4,53.7,1.68,648.2,19.6
2026-04-19 20:00:00,P191011,19,1,AL7075,T012,31,12039.0,3059.0,1.0,12.98,27.4,53.7,1.59,611.7,19.1
2026-04-19 20:24:00,P191012,19,1,AL7075,T012,32,12094.0,3081.0,1.0,11.8,26.6,54.1,1.92,614.3,17.8
2026-04-19 20:48:00,P191013,19,1,AL7075,T012,33,11999.0,3091.0,1.0,12.54,26.6,52.6,1.74,586.0,19.2
2026-04-19 21:12:00,P191014,19,1,AL7075,T012,34,11739.0,2986.0,1.0,11.17,26.2,55.6,2.07,624.6,16.2
2026-04-19 21:36:00,P191015,19,1,AL7075,T012,35,11876.0,2988.0,1.5,11.35,25.4,52.3,1.81,659.5,18.3
2026-04-19 22:00:00,P191016,19,1,AL7075,T012,36,11733.0,2983.0,1.0,11.63,24.9,50.0,1.5,689.6,15.6
2026-04-19 22:24:00,P191017,19,1,AL7075,T012,37,12140.0,2884.0,1.0,10.92,25.5,48.8,1.85,620.5,15.7
2026-04-19 22:48:00,P191018,19,1,AL7075,T012,38,11958.0,3009.0,1.0,13.02,24.7,51.9,1.62,600.9,16.3
2026-04-19 23:12:00,P191019,19,1,AL7075,T012,39,11992.0,3024.0,1.5,12.83,25.9,51.0,1.71,661.7,15.2
2026-04-19 23:36:00,P191020,19,1,AL7075,T012,40,11869.0,2975.0,1.0,13.21,25.4,51.5,1.8,610.3,15.7
2026-04-20 00:00:00,P191021,19,1,AL7075,T012,41,11899.0,2905.0,0.5,12.84,25.9,52.5,1.77,540.1,15.7
2026-04-20 00:24:00,P191022,19,1,AL7075,T012,42,11921.0,3003.0,1.5,12.22,25.1,51.3,2.02,730.8,15.2
2026-04-20 00:48:00,P191023,19,1,AL7075,T012,43,12160.0,3080.0,1.0,10.16,25.2,52.3,1.7,657.5,15.6
2026-04-20 01:12:00,P191024,19,1,AL7075,T012,44,11900.0,3036.0,1.0,11.91,25.6,53.4,2.02,654.6,16.2
2026-04-20 01:36:00,P191025,19,1,SS304,T012,45,8087.0,1926.0,2.0,11.53,26.5,53.8,1.69,1093.4,15.6
2026-04-20 04:00:00,P192001,19,2,SS304,T012,46,7892.0,1946.0,0.5,12.72,26.3,53.8,1.64,902.2,16.5
2026-04-20 04:24:00,P192002,19,2,SS304,T012,47,8082.0,2122.0,2.0,12.2,25.9,52.4,1.64,1002.3,15.8
2026-04-20 04:48:00,P192003,19,2,SS304,T012,48,8018.0,1921.0,1.0,11.36,27.2,54.0,2.04,961.2,17.2
2026-04-20 05:12:00,P192004,19,2,SS304,T012,49,7992.0,2011.0,1.0,12.59,25.5,51.9,1.98,997.6,17.4
2026-04-20 05:36:00,P192005,19,2,SS304,T012,50,8033.0,1944.0,1.0,11.8,25.7,53.7,2.02,947.7,17.3
2026-04-20 06:00:00,P192006,19,2,SS304,T012,51,8145.0,1972.0,1.5,10.92,27.0,53.1,1.9,1023.5,18.4
2026-04-20 06:24:00,P192007,19,2,SS304,T012,52,8031.0,2099.0,1.5,11.42,26.0,52.6,1.81,993.3,18.1
2026-04-20 06:48:00,P192008,19,2,SS304,T012,53,7973.0,1993.0,1.0,12.15,27.1,54.9,1.79,914.8,19.8
2026-04-20 07:12:00,P192009,19,2,SS304,T012,54,7854.0,2055.0,1.0,13.23,25.8,52.3,1.89,904.5,20.4
2026-04-20 07:36:00,P192010,19,2,SS304,T012,55,7874.0,2024.0,1.0,12.31,27.4,55.6,2.12,951.5,21.9
2026-04-20 08:00:00,P192011,19,2,SS304,T012,56,8093.0,2111.0,2.0,12.14,27.1,53.4,1.78,1039.6,22.8
2026-04-20 08:24:00,P192012,19,2,SS304,T012,57,7881.0,1908.0,1.5,12.83,26.1,52.2,1.96,1048.9,21.4
2026-04-20 08:48:00,P192013,19,2,SS304,T012,58,8083.0,1847.0,2.0,12.74,27.0,54.9,1.94,1078.6,22.5
2026-04-20 09:12:00,P192014,19,2,SS304,T012,59,8117.0,2041.0,2.0,12.53,28.4,56.3,2.22,1089.6,23.7
2026-04-20 09:36:00,P192015,19,2,SS304,T012,60,8114.0,1916.0,1.0,11.78,28.1,56.2,2.07,971.1,23.7
2026-04-20 10:00:00,P192016,19,2,SS304,T012,61,7943.0,2044.0,1.0,11.98,27.8,55.6,1.96,952.1,23.1
2026-04-20 10:24:00,P192017,19,2,SS304,T012,62,7892.0,1966.0,0.5,10.93,28.6,55.8,2.08,952.4,23.2
2026-04-20 10:48:00,P192018,19,2,SS304,T012,63,8098.0,1966.0,1.0,12.51,27.9,55.6,1.85,958.4,25.0
2026-04-20 11:12:00,P192019,19,2,SS304,T012,64,7837.0,1858.0,0.5,11.63,28.0,56.9,2.02,987.5,24.3
2026-04-20 11:36:00,P192020,19,2,SS304,T012,65,8094.0,1878.0,1.0,11.58,26.8,54.3,2.16,980.7,25.8
2026-04-20 12:00:00,P192021,19,2,TI6AL4V,T012,66,6094.0,1499.0,1.0,13.05,28.0,53.3,1.97,1175.6,23.8
2026-04-20 12:24:00,P192022,19,2,TI6AL4V,T012,67,6082.0,1422.0,1.5,11.09,28.4,55.3,2.52,1198.7,24.3
2026-04-20 12:48:00,P192023,19,2,TI6AL4V,T012,68,6103.0,1592.0,1.0,10.83,27.8,56.6,2.34,1187.4,24.2
2026-04-20 13:12:00,P192024,19,2,TI6AL4V,T012,69,6115.0,1563.0,1.0,11.77,28.1,56.2,2.4,1165.0,24.6
2026-04-20 13:36:00,P192025,19,2,TI6AL4V,T012,70,5830.0,1543.0,1.0,11.63,28.2,54.6,2.04,1163.3,24.9
2026-04-20 16:00:00,P201001,20,1,TI6AL4V,T012,71,6001.0,1542.0,2.0,11.71,28.3,61.0,2.57,1280.5,24.9
2026-04-20 16:24:00,P201002,20,1,TI6AL4V,T012,72,5849.0,1466.0,1.0,10.61,29.2,60.7,3.12,1178.6,24.2
2026-04-20 16:48:00,P201003,20,1,TI6AL4V,T012,73,5941.0,1527.0,1.0,12.43,28.9,60.9,2.94,1251.7,24.0
2026-04-20 17:12:00,P201004,20,1,TI6AL4V,T012,74,6119.0,1615.0,1.0,12.96,28.2,59.0,2.78,1184.3,22.1
2026-04-20 17:36:00,P201005,20,1,TI6AL4V,T012,75,5985.0,1533.0,1.5,13.07,27.9,58.2,2.67,1268.5,21.9
2026-04-20 18:00:00,P201006,20,1,TI6AL4V,T012,76,6192.0,1504.0,1.5,12.82,27.8,57.0,2.76,1278.2,21.2
2026-04-20 18:24:00,P201007,20,1,TI6AL4V,T012,77,5955.0,1512.0,1.0,13.17,28.5,57.5,3.09,1178.6,22.3
2026-04-20 18:48:00,P201008,20,1,TI6AL4V,T012,78,6009.0,1453.0,1.0,11.56,26.5,56.1,2.92,1229.9,19.0
2026-04-20 19:12:00,P201009,20,1,TI6AL4V,T012,79,6031.0,1416.0,1.0,11.83,27.1,56.5,2.93,1232.0,21.5
2026-04-20 19:36:00,P201010,20,1,TI6AL4V,T013,0,5876.0,1552.0,1.0,12.63,27.9,61.1,2.41,1079.0,19.5
2026-04-20 20:00:00,P201011,20,1,AL7075,T013,1,12019.0,3051.0,0.5,11.73,27.1,56.5,2.15,519.0,17.8
2026-04-20 20:24:00,P201012,20,1,AL7075,T013,2,12126.0,3090.0,1.0,11.53,27.2,56.4,1.92,608.1,19.3
2026-04-20 20:48:00,P201013,20,1,AL7075,T013,3,11985.0,3021.0,1.0,11.59,26.1,56.1,1.76,569.4,19.3
2026-04-20 21:12:00,P201014,20,1,AL7075,T013,4,12000.0,3068.0,1.5,12.11,28.0,58.2,2.27,695.5,19.5
2026-04-20 21:36:00,P201015,20,1,AL7075,T013,5,11988.0,2889.0,1.5,11.17,27.5,56.4,2.34,671.5,16.7
2026-04-20 22:00:00,P201016,20,1,AL7075,T013,6,12112.0,3016.0,2.0,13.05,26.9,55.4,1.83,658.5,16.9
2026-04-20 22:24:00,P201017,20,1,AL7075,T013,7,11594.0,2911.0,1.5,13.04,25.1,53.2,1.92,650.0,15.8
2026-04-20 22:48:00,P201018,20,1,AL7075,T013,8,12031.0,3019.0,2.0,12.49,26.5,57.1,2.31,723.0,16.4
2026-04-20 23:12:00,P201019,20,1,AL7075,T013,9,12134.0,3007.0,1.0,10.85,26.2,54.7,2.1,611.5,16.0
2026-04-20 23:36:00,P201020,20,1,AL7075,T013,10,12025.0,2919.0,1.5,12.44,26.7,55.6,2.2,716.2,16.1
2026-04-21 00:00:00,P201021,20,1,AL7075,T013,11,11814.0,2957.0,1.0,10.43,25.6,54.7,2.27,649.3,16.1
2026-04-21 00:24:00,P201022,20,1,AL7075,T013,12,11853.0,2971.0,1.0,13.1,26.3,55.2,2.31,633.7,16.1
2026-04-21 00:48:00,P201023,20,1,AL7075,T013,13,12100.0,3101.0,0.5,12.46,26.0,55.2,2.42,546.7,15.5
2026-04-21 01:12:00,P201024,20,1,AL7075,T013,14,11706.0,2944.0,1.0,11.22,26.6,56.1,2.22,644.6,16.2
2026-04-21 01:36:00,P201025,20,1,AL7075,T013,15,11917.0,2931.0,2.0,13.41,26.2,55.5,2.09,733.3,15.3
2026-04-21 04:00:00,P202001,20,2,AL7075,T013,16,12022.0,2987.0,2.0,13.1,26.3,53.4,2.08,762.0,16.2
2026-04-21 04:24:00,P202002,20,2,AL7075,T013,17,12037.0,3013.0,1.0,11.0,27.0,57.7,2.28,655.2,16.4
2026-04-21 04:48:00,P202003,20,2,AL7075,T013,18,11977.0,2938.0,1.0,13.64,27.3,58.6,1.92,594.4,17.6
2026-04-21 05:12:00,P202004,20,2,AL7075,T013,19,12063.0,2986.0,1.5,11.27,26.9,55.7,2.34,665.3,18.5
2026-04-21 05:36:00,P202005,20,2,AL7075,T013,20,12035.0,3032.0,1.5,12.15,25.6,55.1,2.35,626.3,18.0
2026-04-21 06:00:00,P202006,20,2,AL7075,T013,21,12175.0,3145.0,2.0,11.1,26.7,55.4,2.25,719.3,17.8
2026-04-21 06:24:00,P202007,20,2,AL7075,T013,22,12070.0,2911.0,2.0,13.31,28.3,56.0,2.23,733.3,20.2
2026-04-21 06:48:00,P202008,20,2,AL7075,T013,23,11991.0,3067.0,1.5,13.15,27.6,57.8,2.06,664.0,19.8
2026-04-21 07:12:00,P202009,20,2,AL7075,T013,24,12028.0,3021.0,1.5,11.5,27.2,56.8,2.3,713.3,20.2
2026-04-21 07:36:00,P202010,20,2,SS304,T013,25,7924.0,1985.0,1.0,10.61,27.9,59.3,2.56,937.9,20.6
2026-04-21 08:00:00,P202011,20,2,SS304,T013,26,7928.0,2057.0,1.5,12.07,28.2,58.8,2.08,1015.7,21.7
2026-04-21 08:24:00,P202012,20,2,SS304,T013,27,7937.0,1896.0,1.0,9.53,28.6,60.1,2.41,913.9,23.3
2026-04-21 08:48:00,P202013,20,2,SS304,T013,28,7948.0,2061.0,1.0,11.55,29.6,60.3,2.36,965.7,24.7
2026-04-21 09:12:00,P202014,20,2,SS304,T013,29,7946.0,1958.0,1.5,11.52,26.8,57.2,1.97,979.7,22.6
2026-04-21 09:36:00,P202015,20,2,SS304,T013,30,7919.0,1981.0,1.5,9.63,29.1,58.9,2.66,1021.5,24.1
2026-04-21 10:00:00,P202016,20,2,SS304,T013,31,8004.0,1961.0,2.0,12.31,28.1,57.6,2.62,1066.5,23.5
