batch_id,batch_seq,tablet_seq,station,tablet_weight_mg,hardness_N,friability_pct,disintegration_time_min,thickness_mm,blend_moisture_pct,defect_grade,compression_force_kN,pre_compression_force_kN,turret_speed_rpm,fill_depth_mm,dwell_time_ms,lubricant_level_pct,blend_uniformity_index,compression_zone_temp_C,ambient_temp_C,ambient_humidity_pct,ts_start,batch_day,punch_serial,operator_id,compression_ratio,hardness_friability_ratio,weight_deviation_pct,defect_flag
B0005,5.0,12.0,2.0,499.77,96.48,0.31,7.77,5.017,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,311.23,-0.046,0
B0005,5.0,14.0,2.0,499.92,94.8,0.381,8.79,5.01,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,248.82,-0.016,0
B0005,5.0,17.0,2.0,499.84,95.73,0.319,7.5,4.996,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,300.09,-0.032,0
B0005,5.0,19.0,2.0,499.7,95.89,0.292,7.75,5.029,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,328.39,-0.06,0
B0005,5.0,22.0,2.0,500.14,98.57,0.285,7.43,4.974,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,345.86,0.028,0
B0005,5.0,23.0,2.0,499.71,96.6,0.259,7.95,5.028,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,372.97,-0.058,0
B0005,5.0,24.0,2.0,499.8,96.95,0.322,8.44,5.02,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,301.09,-0.04,0
B0005,5.0,26.0,2.0,501.03,95.53,0.384,7.81,4.994,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,248.78,0.206,0
B0005,5.0,27.0,2.0,499.15,98.14,0.33,7.56,4.987,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,297.39,-0.17,0
B0005,5.0,30.0,2.0,500.07,98.2,0.39,7.75,5.016,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,251.79,0.014,0
B0005,5.0,31.0,2.0,500.43,95.71,0.374,8.43,4.984,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,255.91,0.086,0
B0005,5.0,32.0,2.0,499.64,97.44,0.368,7.44,4.998,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,264.78,-0.072,0
B0005,5.0,33.0,2.0,499.83,96.37,0.297,8.32,5.012,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,324.48,-0.034,0
B0005,5.0,35.0,2.0,500.6,98.54,0.273,7.9,4.965,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,360.95,0.12,0
B0005,5.0,37.0,2.0,500.45,96.65,0.332,8.1,4.996,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,291.11,0.09,0
B0005,5.0,38.0,2.0,499.2,101.67,0.28,6.74,4.971,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,363.11,-0.16,0
B0005,5.0,39.0,2.0,500.48,101.81,0.312,8.14,4.994,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,326.31,0.096,0
B0005,5.0,40.0,2.0,499.1,96.1,0.246,7.71,5.017,1.94,A,18.06,5.83,29.0,10.06,20.8,1.06,97.6,28.5,27.2,44.5,2025-11-02 14:00:00,2.0,P102-9032,OP_B,3.098,390.65,-0.18,0
B0006,6.0,2.0,3.0,500.74,103.25,0.378,7.61,5.051,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,273.15,0.148,0
B0006,6.0,5.0,3.0,499.38,94.49,0.542,8.25,5.019,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,174.34,-0.124,0
B0006,6.0,6.0,3.0,501.66,101.42,0.51,7.3,5.024,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,198.86,0.332,0
B0006,6.0,7.0,3.0,502.07,103.81,0.717,7.8,5.032,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,144.78,0.414,0
B0006,6.0,8.0,3.0,499.65,105.3,0.587,8.57,5.013,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,179.39,-0.07,0
B0006,6.0,9.0,3.0,501.81,98.07,0.34,8.57,5.029,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,288.44,0.362,0
B0006,6.0,10.0,3.0,501.28,102.95,0.1,8.68,5.001,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,1029.5,0.256,0
B0006,6.0,13.0,3.0,499.29,104.62,0.366,7.82,4.987,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,285.85,-0.142,0
B0006,6.0,15.0,3.0,500.57,96.06,0.427,8.43,4.989,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,224.96,0.114,0
B0006,6.0,16.0,3.0,498.45,105.26,0.456,7.87,4.996,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,230.83,-0.31,0
B0006,6.0,17.0,3.0,498.54,99.46,0.327,7.97,5.013,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,304.16,-0.292,0
B0006,6.0,18.0,3.0,497.27,101.02,0.586,8.52,5.01,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,172.39,-0.546,0
B0006,6.0,19.0,3.0,499.04,99.85,0.22,7.95,5.003,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,453.86,-0.192,0
B0006,6.0,21.0,3.0,500.21,92.85,0.252,7.88,4.971,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,368.45,0.042,0
B0006,6.0,22.0,3.0,499.82,103.56,0.316,6.76,5.01,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,327.72,-0.036,0
B0006,6.0,23.0,3.0,500.42,100.09,0.271,7.9,5.018,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,369.34,0.084,0
B0006,6.0,24.0,3.0,499.67,96.57,0.322,8.41,5.023,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,299.91,-0.066,0
B0006,6.0,25.0,3.0,501.72,107.41,0.4,8.22,4.991,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,268.52,0.344,0
B0006,6.0,26.0,3.0,500.88,94.55,0.309,8.19,5.028,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,305.99,0.176,0
B0006,6.0,27.0,3.0,501.73,103.54,0.292,8.76,4.998,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,354.59,0.346,0
B0006,6.0,28.0,3.0,501.13,102.32,0.637,8.69,4.989,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,160.63,0.226,0
B0006,6.0,29.0,3.0,497.3,100.59,0.632,7.99,4.994,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,159.16,-0.54,0
B0006,6.0,30.0,3.0,500.47,101.89,0.42,7.73,4.949,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,242.6,0.094,0
B0006,6.0,31.0,3.0,500.33,109.97,0.531,8.95,4.972,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,207.1,0.066,0
B0006,6.0,33.0,3.0,501.25,100.51,0.1,7.05,5.052,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,1005.1,0.25,0
B0006,6.0,35.0,3.0,502.99,95.19,0.268,7.35,4.981,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,355.19,0.598,0
B0006,6.0,36.0,3.0,501.77,102.44,0.399,8.44,5.049,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,256.74,0.354,0
B0006,6.0,38.0,3.0,502.41,100.13,0.646,7.84,4.996,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,155.0,0.482,0
B0006,6.0,40.0,3.0,501.14,101.22,0.44,8.24,5.0,2.67,A,18.15,6.23,25.6,10.06,23.9,1.52,96.0,25.0,20.7,41.7,2025-11-02 22:00:00,2.0,P103-1001,OP_A,2.913,230.05,0.228,0
B0007,7.0,2.0,1.0,499.56,100.31,0.226,8.55,5.038,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,443.85,-0.088,0
B0007,7.0,4.0,1.0,499.64,100.04,0.281,8.31,4.977,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,356.01,-0.072,0
B0007,7.0,7.0,1.0,499.96,98.81,0.341,7.61,4.991,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,289.77,-0.008,0
B0007,7.0,8.0,1.0,500.03,98.69,0.307,8.6,4.992,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,321.47,0.006,0
B0007,7.0,10.0,1.0,499.31,100.73,0.316,8.65,4.996,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,318.77,-0.138,0
B0007,7.0,11.0,1.0,500.21,103.81,0.237,7.89,4.978,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,438.02,0.042,0
B0007,7.0,12.0,1.0,499.49,97.98,0.362,8.28,5.016,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,270.66,-0.102,0
B0007,7.0,13.0,1.0,499.56,98.94,0.322,7.69,5.014,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,307.27,-0.088,0
B0007,7.0,15.0,1.0,500.8,95.22,0.283,8.09,4.979,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,336.47,0.16,0
B0007,7.0,17.0,1.0,499.06,96.99,0.307,8.23,5.015,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,315.93,-0.188,0
B0007,7.0,20.0,1.0,500.06,100.47,0.286,7.71,4.983,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,351.29,0.012,0
B0007,7.0,21.0,1.0,500.2,99.69,0.293,7.13,5.0,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,340.24,0.04,0
B0007,7.0,22.0,1.0,499.51,99.22,0.344,8.14,4.983,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,288.43,-0.098,0
B0007,7.0,24.0,1.0,499.86,100.03,0.213,8.67,4.983,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,469.62,-0.028,0
B0007,7.0,30.0,1.0,500.71,100.72,0.293,8.19,4.988,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,343.75,0.142,0
B0007,7.0,32.0,1.0,499.83,103.3,0.268,8.08,5.002,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,385.45,-0.034,0
B0007,7.0,35.0,1.0,499.84,99.97,0.275,8.15,4.996,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,363.53,-0.032,0
B0007,7.0,39.0,1.0,499.57,101.76,0.29,8.22,5.012,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,350.9,-0.086,0
B0007,7.0,40.0,1.0,500.18,102.19,0.278,7.15,4.993,2.41,A,19.08,6.28,27.3,10.04,23.5,0.1,96.8,24.3,20.6,41.5,2025-11-03 06:00:00,3.0,P101-7047,OP_C,3.038,367.59,0.036,0
B0008,8.0,1.0,2.0,499.62,99.18,0.239,7.32,4.995,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,414.98,-0.076,0
B0008,8.0,2.0,2.0,499.36,101.39,0.267,8.31,4.975,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,379.74,-0.128,0
B0008,8.0,3.0,2.0,500.94,100.48,0.341,8.07,5.01,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,294.66,0.188,0
B0008,8.0,6.0,2.0,500.97,97.96,0.284,8.15,5.011,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,344.93,0.194,0
B0008,8.0,9.0,2.0,500.09,98.02,0.306,8.01,5.004,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,320.33,0.018,0
B0008,8.0,12.0,2.0,499.2,97.56,0.325,8.38,5.029,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,300.18,-0.16,0
B0008,8.0,15.0,2.0,500.45,99.03,0.318,7.48,5.025,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,311.42,0.09,0
B0008,8.0,16.0,2.0,499.55,99.24,0.285,8.22,5.004,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,348.21,-0.09,0
B0008,8.0,17.0,2.0,499.16,97.47,0.272,8.63,5.013,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,358.35,-0.168,0
B0008,8.0,19.0,2.0,500.09,98.57,0.247,8.54,5.004,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,399.07,0.018,0
B0008,8.0,20.0,2.0,500.15,100.28,0.205,8.3,4.985,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,489.17,0.03,0
B0008,8.0,22.0,2.0,500.15,100.0,0.295,7.25,5.002,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,338.98,0.03,0
B0008,8.0,23.0,2.0,499.59,101.54,0.267,8.79,5.021,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,380.3,-0.082,0
B0008,8.0,25.0,2.0,499.84,98.42,0.238,8.28,5.008,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,413.53,-0.032,0
B0008,8.0,29.0,2.0,500.68,99.37,0.302,7.34,4.988,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,329.04,0.136,0
B0008,8.0,30.0,2.0,500.38,100.67,0.291,8.0,5.012,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,345.95,0.076,0
B0008,8.0,31.0,2.0,501.13,98.29,0.297,7.66,5.016,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,330.94,0.226,0
B0008,8.0,33.0,2.0,499.28,95.23,0.364,7.6,5.015,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,261.62,-0.144,0
B0008,8.0,35.0,2.0,499.46,100.32,0.367,7.74,4.961,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,273.35,-0.108,0
B0008,8.0,36.0,2.0,500.84,98.54,0.307,8.44,4.997,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,320.98,0.168,0
B0008,8.0,38.0,2.0,500.33,99.98,0.305,8.49,4.987,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,327.8,0.066,0
B0008,8.0,39.0,2.0,499.6,98.05,0.303,7.31,5.028,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,323.6,-0.08,0
B0008,8.0,40.0,2.0,499.95,100.97,0.274,8.61,5.001,2.32,A,19.43,6.42,29.6,10.06,25.3,0.4,90.5,35.1,19.0,56.1,2025-11-03 14:00:00,3.0,P102-9032,OP_A,3.026,368.5,-0.01,0
B0009,9.0,1.0,3.0,502.78,98.93,0.56,8.66,5.085,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,176.66,0.556,0
B0009,9.0,2.0,3.0,500.55,97.39,0.33,8.15,5.041,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,295.12,0.11,0
B0009,9.0,3.0,3.0,500.57,97.22,0.315,8.23,5.052,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,308.63,0.114,0
B0009,9.0,4.0,3.0,501.7,105.19,0.332,7.36,5.001,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,316.84,0.34,0
B0009,9.0,6.0,3.0,499.58,102.42,0.347,7.24,5.016,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,295.16,-0.084,0
B0009,9.0,7.0,3.0,503.06,97.58,0.198,7.89,5.002,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,492.83,0.612,0
B0009,9.0,8.0,3.0,504.27,100.18,0.534,7.91,4.98,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,187.6,0.854,0
B0009,9.0,11.0,3.0,500.74,101.39,0.407,7.64,4.999,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,249.12,0.148,0
B0009,9.0,12.0,3.0,502.23,102.17,0.293,8.19,5.046,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,348.7,0.446,0
B0009,9.0,13.0,3.0,497.99,101.57,0.654,6.13,5.035,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,155.31,-0.402,0
B0009,9.0,14.0,3.0,500.48,98.0,0.505,8.07,5.049,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,194.06,0.096,0
B0009,9.0,16.0,3.0,500.9,111.29,0.506,8.75,4.942,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,219.94,0.18,0
B0009,9.0,17.0,3.0,502.84,95.45,0.453,7.92,5.019,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,210.71,0.568,0
B0009,9.0,20.0,3.0,500.82,105.01,0.429,7.59,5.012,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,244.78,0.164,0
B0009,9.0,21.0,3.0,500.97,98.03,0.397,7.8,5.004,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,246.93,0.194,0
B0009,9.0,22.0,3.0,501.83,99.05,0.611,7.73,4.969,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,162.11,0.366,0
B0009,9.0,23.0,3.0,501.71,98.61,0.368,7.57,5.018,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,267.96,0.342,0
B0009,9.0,24.0,3.0,501.06,99.44,0.565,8.25,5.02,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,176.0,0.212,0
B0009,9.0,28.0,3.0,500.27,99.49,0.42,8.02,5.013,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,236.88,0.054,0
B0009,9.0,29.0,3.0,501.33,94.45,0.474,7.1,5.017,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,199.26,0.266,0
B0009,9.0,30.0,3.0,499.76,102.57,0.665,8.76,5.026,2.99,A,18.98,6.06,28.1,10.11,25.7,1.09,89.0,25.7,21.5,50.6,2025-11-03 22:00:00,3.0,P103-1001,OP_C,3.132,154.24,-0.048,0
