date,轴号,下轴时间,scratch,米数,个/100米,型号,厚度,ts_start,ts_end
2026-01-13,H2610383,2:05-2:56,3.0,3219,2.79589934762349,PG32D,100.0,2026-01-13 02:05:00,2026-01-13 02:56:00
2026-01-13,H2610384,2：56-4:34,0.0,6175,2.23481781376518,PG32D,100.0,2026-01-13 02:56:00,2026-01-13 04:34:00
2026-01-13,H2610385,4：34-6:16,9.0,6039,2.11955621791687,PG32D,100.0,2026-01-13 04:34:00,2026-01-13 06:16:00
2026-01-13,H2610386,6：16-7:54,6.0,6175,2.42914979757085,PG32D,100.0,2026-01-13 06:16:00,2026-01-13 07:54:00
2026-01-13,H2610390,9：01-10:06,4.0,3303,3.60278534665456,PG31DS,125.0,2026-01-13 09:01:00,2026-01-13 10:06:00
2026-01-13,H2610391,10：06-11：11,1.0,3303,3.75416288222828,PG31DS,125.0,2026-01-13 10:06:00,2026-01-13 11:11:00
2026-01-13,H2610395,12:44-14:03,1.0,3786,5.1769677760169,PG31DS,125.0,2026-01-13 12:44:00,2026-01-13 14:03:00
2026-01-13,H2610396,14：03-15:10,3.0,3300,2.57575757575758,PG31DS,125.0,2026-01-13 14:03:00,2026-01-13 15:10:00
2026-01-13,H2610397,15:10-16:21,46.0,3458,427.646038172354,PG31DS,125.0,2026-01-13 15:10:00,2026-01-13 16:21:00
2026-01-13,H2610398,16:21-17:32,7.0,3458,3.15211104684789,PG31DS,125.0,2026-01-13 16:21:00,2026-01-13 17:32:00
2026-01-13,H2610399,17:32-18:43,1.0,3498,2.97312750142939,PG31DS,125.0,2026-01-13 17:32:00,2026-01-13 18:43:00
2026-01-13,H2610400,18:43-19:59,5.0,2698,6.412157153447,PG31DS,125.0,2026-01-13 18:43:00,2026-01-13 19:59:00
2026-01-13,H2610401,19:59-21:07,0.0,3299,3.39496817217339,PG31DS,125.0,2026-01-13 19:59:00,2026-01-13 21:07:00
2026-01-13,H2610403,21:50-22:38,9.0,1725,7.94202898550725,PG22C,188.0,2026-01-13 21:50:00,2026-01-13 22:38:00
2026-01-13,H2610404,22:38-23:26,4.0,1725,5.6231884057971,PG22C,188.0,2026-01-13 22:38:00,2026-01-13 23:26:00
2026-01-14,H2610405,23:26-0:37,2.0,2574,6.13830613830614,PG32DS,188.0,2026-01-14 23:26:00,2026-01-15 00:37:00
2026-01-14,H2610406,0：37-1:46,3.0,2474,4.24413904607922,PG32DS,188.0,2026-01-14 00:37:00,2026-01-14 01:46:00
2026-01-14,H2610407,1：46-2:46,4.0,2224,5.66546762589928,PG32DS,188.0,2026-01-14 01:46:00,2026-01-14 02:46:00
2026-01-14,H2610408,2：48-3:50,4.0,2224,5.89028776978417,PG32DS,188.0,2026-01-14 02:48:00,2026-01-14 03:50:00
2026-01-14,H2610409,3：50-4:50,3.0,2125,4.51764705882353,PG32DS,188.0,2026-01-14 03:50:00,2026-01-14 04:50:00
2026-01-14,H2610410,4：50-5:50,5.0,2125,7.05882352941176,PG32DS,188.0,2026-01-14 04:50:00,2026-01-14 05:50:00
2026-01-14,H2610411,5：50-6:37,0.0,1725,3.01449275362319,PG32DS,188.0,2026-01-14 05:50:00,2026-01-14 06:37:00
2026-01-14,H2610412,6：37-7:37,7.0,2124,4.14312617702448,PG32DS,188.0,2026-01-14 06:37:00,2026-01-14 07:37:00
2026-01-14,H2610413,7：37-8:25,4.0,1725,3.07246376811594,PG22C,188.0,2026-01-14 07:37:00,2026-01-14 08:25:00
2026-01-14,H2610414,8：25-9:24,1.0,2124,4.04896421845574,PG32D,188.0,2026-01-14 08:25:00,2026-01-14 09:24:00
2026-01-14,H2610419,16:00-16:49,3.0,2841,5.06863780359029,PG32D,100.0,2026-01-14 16:00:00,2026-01-14 16:49:00
2026-01-14,H2610421,17:12-17:53,8.0,2095,9.35560859188544,PG22C,125.0,2026-01-14 17:12:00,2026-01-14 17:53:00
2026-01-14,H2610423,18：32-19：14,4.0,2144,11.8003731343284,PG22C,125.0,2026-01-14 18:32:00,2026-01-14 19:14:00
2026-01-14,H2610424,19:14-20:15,29.0,3002,14.6902065289807,PG22C,125.0,2026-01-14 19:14:00,2026-01-14 20:15:00
2026-01-14,H2610425,20：15-21：46,302.0,4662,5.68425568425568,PG32DS,125.0,2026-01-14 20:15:00,2026-01-14 21:46:00
2026-01-14,H2610426,21：46-22：31,102.0,2205,11.4739229024943,PG32DS,125.0,2026-01-14 21:46:00,2026-01-14 22:31:00
2026-01-14,H2610427,22：31-23：26,4.0,2803,4.42383160899037,PG32DS,125.0,2026-01-14 22:31:00,2026-01-14 23:26:00
2026-01-15,H2610429,23：51-0：41,0.0,1767,4.07470288624788,PG22C,188.0,2026-01-15 23:51:00,2026-01-16 00:41:00
2026-01-15,H2610431,4：10-4:53,1.0,2203,13.6177939173854,PG32DS,125.0,2026-01-15 04:10:00,2026-01-15 04:53:00
2026-01-15,H2610432,4：53-5:37,3.0,2203,3.26827054017249,PG32DS,125.0,2026-01-15 04:53:00,2026-01-15 05:37:00
2026-01-15,H2610433,5：37-6:20,0.0,2203,2.40581025873808,PG32DS,125.0,2026-01-15 05:37:00,2026-01-15 06:20:00
2026-01-15,H2610435,6：55-7:45,5.0,1767,4.4708545557442,PG22C,188.0,2026-01-15 06:55:00,2026-01-15 07:45:00
2026-01-15,H2610436,7:45-8：35,0.0,1757,3.41491178144565,PG22C,188.0,2026-01-15 07:45:00,2026-01-15 08:35:00
2026-01-15,H2610437,8：35-9:34,2.0,2124,4.66101694915254,PG32D,188.0,2026-01-15 08:35:00,2026-01-15 09:34:00
2026-01-15,H2610439,10:12-11:05,4.0,3153,3.17158261972724,PG32D,100.0,2026-01-15 10:12:00,2026-01-15 11:05:00
2026-01-15,H2610440,11:05-12:49,215.0,6221,3.60070728178749,PG32D,100.0,2026-01-15 11:05:00,2026-01-15 12:49:00
2026-01-15,H2610441,12:49-13:47,8.0,3513,5.00996299459152,PG32D,100.0,2026-01-15 12:49:00,2026-01-15 13:47:00
2026-01-15,H2610442,13:47-15:30,4.0,6220,3.32797427652733,PG32D,100.0,2026-01-15 13:47:00,2026-01-15 15:30:00
2026-01-15,H2610445,16:04-17:14,2.0,3499,2.71506144612746,PG31DS,125.0,2026-01-15 16:04:00,2026-01-15 17:14:00
2026-01-15,H2610446,17:14-18:23,1.0,3459,3.09337958947673,PG31DS,125.0,2026-01-15 17:14:00,2026-01-15 18:23:00
2026-01-15,H2610447,18:23-19:28,9.0,3249,2.21606648199446,PG31DS,125.0,2026-01-15 18:23:00,2026-01-15 19:28:00
2026-01-15,H2610449,20:31-21:30,1.0,3567,4.59770114942529,PG32D,100.0,2026-01-15 20:31:00,2026-01-15 21:30:00
2026-01-15,H2610451,22:18-23:09,2.0,3105,6.76328502415459,PG32D,100.0,2026-01-15 22:18:00,2026-01-15 23:09:00
2026-01-16,H2610452,23:09-1:03,95.0,6875,5.86181818181818,PG32D,100.0,2026-01-16 23:09:00,2026-01-17 01:03:00
2026-01-16,H2610454,1：32-3:14,9.0,6173,3.51530860197635,PG32D,100.0,2026-01-16 01:32:00,2026-01-16 03:14:00
2026-01-16,H2610455,3：14-4:58,2.0,6322,3.98608035431825,PG32D,100.0,2026-01-16 03:14:00,2026-01-16 04:58:00
2026-01-16,H2610456,4：58-5:59,8.0,3655,4.40492476060192,PG32D,100.0,2026-01-16 04:58:00,2026-01-16 05:59:00
2026-01-16,H2610457,5：59-6:50,1.0,3105,4.54106280193237,PG32D,100.0,2026-01-16 05:59:00,2026-01-16 06:50:00
2026-01-16,H2610458,6：50-8:33,7.0,6173,2.65673092499595,PG32D,100.0,2026-01-16 06:50:00,2026-01-16 08:33:00
2026-01-16,H2610459,8：33-9:24,4.0,3106,4.28203477141017,PG32D,100.0,2026-01-16 08:33:00,2026-01-16 09:24:00
2026-01-16,H2610463,13:23-14:06,2.0,2204,7.3956442831216,PG32D,125.0,2026-01-16 13:23:00,2026-01-16 14:06:00
2026-01-16,H2610464,14:06-14:54,10.0,2404,8.98502495840266,PG32D,125.0,2026-01-16 14:06:00,2026-01-16 14:54:00
2026-01-16,H2610465,14:54-15:35,2.0,2105,6.55581947743468,PG32D,125.0,2026-01-16 14:54:00,2026-01-16 15:35:00
2026-01-16,H2610466,15:35-16:26,9.0,2502,4.27657873701039,PG32D,125.0,2026-01-16 15:35:00,2026-01-16 16:26:00
2026-01-16,H2610467,16:26-17:10,2.0,2103,4.42225392296719,PG32D,125.0,2026-01-16 16:26:00,2026-01-16 17:10:00
2026-01-16,H2610468,17:10-18:09,2.0,2901,2.96449500172354,PG32D,125.0,2026-01-16 17:10:00,2026-01-16 18:09:00
2026-01-16,H2610469,18:09-19:26,10.0,3821,4.10887202303062,PG32D,125.0,2026-01-16 18:09:00,2026-01-16 19:26:00
2026-01-16,H2610470,19:27-20:20,2.0,2604,5.64516129032258,PG32D,125.0,2026-01-16 19:27:00,2026-01-16 20:20:00
2026-01-16,H2610471,21:11-21:24,40.0,2233,4.74697716077026,PG32D,125.0,2026-01-16 21:11:00,2026-01-16 21:24:00
2026-01-16,H2610473,22：07-23:12,4.0,3222,3.04158907510863,PG31DS,125.0,2026-01-16 22:07:00,2026-01-16 23:12:00
2026-01-17,H2610474,23:12-0:28,1.0,3690,3.33333333333333,PG31DS,125.0,2026-01-17 23:12:00,2026-01-18 00:28:00
2026-01-17,H2610475,0：28-1:36,4.0,3359,4.25721941053885,PG31DS,125.0,2026-01-17 00:28:00,2026-01-17 01:36:00
2026-01-17,H2610476,1:36-2：44,6.0,3339,3.29439952081461,PG31DS,125.0,2026-01-17 01:36:00,2026-01-17 02:44:00
2026-01-17,H2610477,2：44-3:50,4.0,3209,2.96042380803989,PG31DS,125.0,2026-01-17 02:44:00,2026-01-17 03:50:00
2026-01-17,H2610478,3：50-5:03,5.0,3540,3.78531073446328,PG31DS,125.0,2026-01-17 03:50:00,2026-01-17 05:03:00
2026-01-17,H2610479,5：03-6:15,8.0,3510,4.33048433048433,PG31DS,125.0,2026-01-17 05:03:00,2026-01-17 06:15:00
2026-01-17,H2610480,6：15-7:20,0.0,3190,2.16300940438871,PG31DS,125.0,2026-01-17 06:15:00,2026-01-17 07:20:00
2026-01-17,H2610481,7：20-8:25,0.0,3210,2.64797507788162,PG31DS,125.0,2026-01-17 07:20:00,2026-01-17 08:25:00
2026-01-17,H2610484,12:08-12:58,0.0,2425,5.11340206185567,PG32D,125.0,2026-01-17 12:08:00,2026-01-17 12:58:00
2026-01-17,H2610485,12:58-14:42,2.0,5362,4.08429690414025,PG32D,125.0,2026-01-17 12:58:00,2026-01-17 14:42:00
2026-01-17,H2610486,14:42-15:44,2.0,3194,3.60050093926111,PG32D,125.0,2026-01-17 14:42:00,2026-01-17 15:44:00
2026-01-17,H2610487,15:44-16:41,0.0,2944,2.34375,PG32D,125.0,2026-01-17 15:44:00,2026-01-17 16:41:00
2026-01-17,H2610488,16:41-17:37,1.0,2828,3.18246110325318,PG32D,125.0,2026-01-17 16:41:00,2026-01-17 17:37:00
2026-01-17,H2610489,17:37-19:20,3.0,5312,4.44277108433735,PG32D,125.0,2026-01-17 17:37:00,2026-01-17 19:20:00
2026-01-17,H2610490,19:20-20:23,59.0,2981,8.0509896008051,PG32D,125.0,2026-01-17 19:20:00,2026-01-17 20:23:00
2026-01-17,H2610491,20:23-21:29,23.0,3503,5.96631458749643,PG32D,125.0,2026-01-17 20:23:00,2026-01-17 21:29:00
2026-01-17,H2610492,21:29-23:08,65.0,5164,3.96979085979861,PG32D,125.0,2026-01-17 21:29:00,2026-01-17 23:08:00
2026-01-17,H2610493,23:08-23:57,1.0,2597,3.81209087408548,PG32D,125.0,2026-01-17 23:08:00,2026-01-17 23:57:00
2026-01-18,H2610495,0：19-1:38,1.0,2784,3.87931034482759,PG32D,188.0,2026-01-18 00:19:00,2026-01-18 01:38:00
2026-01-18,H2610496,1：38-2:43,56.0,2314,8.08124459809853,PG32D,188.0,2026-01-18 01:38:00,2026-01-18 02:43:00
2026-01-18,H2610497,2：43-3:44,5.0,2164,3.3271719038817,PG32D,188.0,2026-01-18 02:43:00,2026-01-18 03:44:00
2026-01-18,H2610499,4：17-5：08,1.0,3105,1.54589371980676,PG32DS,100.0,2026-01-18 04:17:00,2026-01-18 05:08:00
2026-01-18,H2610500,5：08-6:00,8.0,3115,5.553772070626,PG32DS,100.0,2026-01-18 05:08:00,2026-01-18 06:00:00
2026-01-18,H2610501,6：00-6:50,0.0,3115,3.01765650080257,PG32DS,100.0,2026-01-18 06:00:00,2026-01-18 06:50:00
2026-01-18,H2610502,6：50-8:33,3.0,6167,4.10248094697584,PG32DS,100.0,2026-01-18 06:50:00,2026-01-18 08:33:00
2026-01-18,H2610503,8：33-9:24,5.0,3116,6.51476251604621,PG32DS,100.0,2026-01-18 08:33:00,2026-01-18 09:24:00
2026-01-18,H2610504,9：24-10:22,4.0,3514,5.46385885031303,PG32DS,100.0,2026-01-18 09:24:00,2026-01-18 10:22:00
2026-01-18,H2610505,10:22-11:15,2.0,3265,5.54364471669219,PG32DS,100.0,2026-01-18 10:22:00,2026-01-18 11:15:00
2026-01-18,H2610506,11：:15-12:57,3.0,6172,6.88593648736228,PG32DS,100.0,,
2026-01-18,H2610508,13:08-14:00,3.0,3116,5.0385109114249,PG32DS,100.0,2026-01-18 13:08:00,2026-01-18 14:00:00
2026-01-18,H2610510,14:56-15:46,1.0,3117,3.17613089509143,PG32DS,100.0,2026-01-18 14:56:00,2026-01-18 15:46:00
2026-02-21,H2610520,15:39-16:33,118.0,2080,70.7211538461539,FP2,150.0,2026-02-21 15:39:00,2026-02-21 16:33:00
2026-02-21,H2610521,16：33-17：27,227.0,2080,15.8173076923077,FP2,150.0,2026-02-21 16:33:00,2026-02-21 17:27:00
2026-02-21,H2610522,17:27-18:21,263.0,2080,18.7019230769231,FP2,150.0,2026-02-21 17:27:00,2026-02-21 18:21:00
2026-02-21,H2610523,18:21-19:20,167.0,2280,13.4649122807018,FP2,150.0,2026-02-21 18:21:00,2026-02-21 19:20:00
2026-02-21,H2610524,19:20-20:12,166.0,2080,12.1153846153846,FP2,150.0,2026-02-21 19:20:00,2026-02-21 20:12:00
2026-02-21,H2610525,19:20-20:12,48.0,2081,12.3017779913503,FP2,150.0,2026-02-21 19:20:00,2026-02-21 20:12:00
2026-02-21,H2610526,21:05-22:49,74.0,4119,10.5608157319738,FP2,150.0,2026-02-21 21:05:00,2026-02-21 22:49:00
2026-02-22,H2610527,22:49-0:48,3367.0,4719,7.67111676202585,FP2,150.0,2026-02-22 22:49:00,2026-02-23 00:48:00
2026-02-22,H2610528,0：48-2:32,65.0,4119,7.84170915270697,FP2,150.0,2026-02-22 00:48:00,2026-02-22 02:32:00
2026-02-22,H2610529,2：32-4:17,57.0,4119,7.5260985676135,FP2,150.0,2026-02-22 02:32:00,2026-02-22 04:17:00
2026-02-22,H2610531,4：54-6:58,383.0,4104,5.87231968810916,FP2,150.0,2026-02-22 04:54:00,2026-02-22 06:58:00
2026-02-22,H2610532,6：38-7:31,23.0,2080,7.21153846153846,FP2,150.0,2026-02-22 06:38:00,2026-02-22 07:31:00
2026-02-22,H2610534,7：52-8:55,11.0,2073,9.26193921852388,FP21,188.0,2026-02-22 07:52:00,2026-02-22 08:55:00
2026-02-22,H2610535,8：55-10:00,661.0,1981,62.1908127208481,FP21,188.0,2026-02-22 08:55:00,2026-02-22 10:00:00
2026-02-22,H2610536,10:00-11:03,67.0,2073,11.3362276893391,FP21,188.0,2026-02-22 10:00:00,2026-02-22 11:03:00
2026-02-22,H2610537,11:03-12:06,16.0,2073,8.05595754944525,FP21,188.0,2026-02-22 11:03:00,2026-02-22 12:06:00
2026-02-22,H2610538,12:06-13:08,28.0,2073,7.86300048239267,FP21,188.0,2026-02-22 12:06:00,2026-02-22 13:08:00
2026-02-22,H2610539,13:08-14:10,0.0,2073,6.89821514712976,FP21,188.0,2026-02-22 13:08:00,2026-02-22 14:10:00
2026-02-22,H2610540,14:10-15:08,60.0,1828,39.9890590809628,FG22,188.0,2026-02-22 14:10:00,2026-02-22 15:08:00
2026-02-22,H2610541,15:08-16:31,11.0,2792,13.5386819484241,FG22,188.0,2026-02-22 15:08:00,2026-02-22 16:31:00
2026-02-22,H2610542,16:31-17:19,22.0,1614,3.3457249070632,FG22,188.0,2026-02-22 16:31:00,2026-02-22 17:19:00
2026-02-22,H2610543,17:19-18:41,5.0,2793,3.65198711063373,FG22,188.0,2026-02-22 17:19:00,2026-02-22 18:41:00
2026-02-22,H2621044,18:41-20:03,6.0,2793,5.0125313283208,FG22,188.0,2026-02-22 18:41:00,2026-02-22 20:03:00
2026-02-22,H2621045,20:03-21:24,4.0,2794,2.32641374373658,FG22,188.0,2026-02-22 20:03:00,2026-02-22 21:24:00
2026-02-22,H2621046,21:24-22:04,4.0,1416,1.62429378531073,FG22,188.0,2026-02-22 21:24:00,2026-02-22 22:04:00
2026-02-22,H2621047,22:04-23:25,8.0,2794,2.79169649248389,FG22,188.0,2026-02-22 22:04:00,2026-02-22 23:25:00
2026-02-23,H2621048,23:25-0:46,12.0,2794,3.32856120257695,FG22,188.0,2026-02-23 23:25:00,2026-02-24 00:46:00
2026-02-23,H2621049,0：46-2:13,58.0,2994,3.80761523046092,FG22,188.0,2026-02-23 00:46:00,2026-02-23 02:13:00
2026-02-23,H2621050,2：13-3:48,24.0,3294,3.52155434122647,FG22,188.0,2026-02-23 02:13:00,2026-02-23 03:48:00
2026-02-23,H2621051,3：48-4:29,0.0,1416,1.90677966101695,FG22,188.0,2026-02-23 03:48:00,2026-02-23 04:29:00
2026-02-23,H2621052,4：29-5:30,2.0,2065,1.69491525423729,FP21,188.0,2026-02-23 04:29:00,2026-02-23 05:30:00
2026-02-23,H2621053,5：30-6:31,1.0,2065,3.48668280871671,FP21,188.0,2026-02-23 05:30:00,2026-02-23 06:31:00
2026-02-23,H2621054,6：31-7:31,6.0,2065,2.46973365617433,FP21,188.0,2026-02-23 06:31:00,2026-02-23 07:31:00
2026-02-23,H2621055,7：31-8:33,1.0,2065,3.00242130750605,FP21,188.0,2026-02-23 07:31:00,2026-02-23 08:33:00
2026-02-23,H2621056,8：33-9:54,139.0,2735,6.61791590493601,FP21,188.0,2026-02-23 08:33:00,2026-02-23 09:54:00
2026-02-23,H2621057,9：54-10:39,4.0,1638,3.41880341880342,FG22,175.0,2026-02-23 09:54:00,2026-02-23 10:39:00
2026-02-23,H2621058,10:39-11:56,9.0,2796,2.07439198855508,FG22,175.0,2026-02-23 10:39:00,2026-02-23 11:56:00
2026-02-23,H2621059,11:56-13:14,5457.0,2806,355.060584461867,FG22,175.0,2026-02-23 11:56:00,2026-02-23 13:14:00
2026-02-23,H2621062,17:30-18:12,0.0,2104,1.66349809885932,PG32M,125.0,2026-02-23 17:30:00,2026-02-23 18:12:00
2026-02-23,H2621063,18:12-18:57,5.0,2223,1.88933873144399,PG32M,125.0,2026-02-23 18:12:00,2026-02-23 18:57:00
2026-02-23,H2621064,18:57-19:40,6.0,2104,1.37832699619772,PG32M,125.0,2026-02-23 18:57:00,2026-02-23 19:40:00
2026-02-23,H2621065,19:40-21:11,47.0,4611,1.66991975710258,PG32M,125.0,2026-02-23 19:40:00,2026-02-23 21:11:00
2026-02-23,H2621066,21:11-22：45,13.0,4731,2.40963855421687,PG32M,125.0,2026-02-23 21:11:00,2026-02-23 22:45:00
2026-02-23,H2621067,22:45-0:08,1.0,4161,1.34583032924778,PG32M,125.0,2026-02-23 22:45:00,2026-02-24 00:08:00
2026-02-23,H2621068,0：08-1:31,6.0,4161,1.97068012496996,PG32M,125.0,2026-02-23 00:08:00,2026-02-23 01:31:00
2026-02-23,H2621069,1：31-2:54,1.0,4161,2.11487623167508,PG32M,125.0,2026-02-23 01:31:00,2026-02-23 02:54:00
2026-02-23,H2621070,2：54-4:17,308.0,2562,7.33801717408275,PG32M,125.0,2026-02-23 02:54:00,2026-02-23 04:17:00
2026-02-23,H2621071,4：17-5:15,4.0,2379,3.99327448507776,PG32M,125.0,2026-02-23 04:17:00,2026-02-23 05:15:00
2026-02-23,H2621072,5：15-6:38,1.0,4161,2.06681086277337,PG32M,125.0,2026-02-23 05:15:00,2026-02-23 06:38:00
2026-02-23,H2621073,6：38-7:30,0.0,2603,1.76719170188244,PG32D,125.0,2026-02-23 06:38:00,2026-02-23 07:30:00
2026-02-24,H2621074,7:30-8：23,2.0,2663,1.95268494179497,PG32D,125.0,2026-02-24 07:30:00,2026-02-24 08:23:00
2026-02-24,H2621076,9：40-10:26,842.0,2364,17.6818950930626,PG32D,125.0,2026-02-24 09:40:00,2026-02-24 10:26:00
2026-02-24,H2621077,10:26-11:57,11.0,4562,2.65234546251644,PG32D,125.0,2026-02-24 10:26:00,2026-02-24 11:57:00
2026-02-24,H2621078,11：57-13:19,1.0,4162,1.85007208073042,PG32D,125.0,2026-02-24 11:57:00,2026-02-24 13:19:00
2026-02-24,H2621079,13:19-14:34,1.0,3659,1.66712216452583,PG31DS,125.0,2026-02-24 13:19:00,2026-02-24 14:34:00
2026-02-24,H2621080,14：34-15：43,9.0,3420,2.10526315789474,PG31DS,125.0,2026-02-24 14:34:00,2026-02-24 15:43:00
2026-02-24,H2621081,15:43-17:08,24.0,4149,3.90455531453362,PG31DS,125.0,2026-02-24 15:43:00,2026-02-24 17:08:00
2026-02-24,H2621082,17：08-18：13,3.0,3200,1.625,PG31DS,125.0,2026-02-24 17:08:00,2026-02-24 18:13:00
2026-02-24,H2621083,18:13-19:18,0.0,3200,1.5625,PG31DS,125.0,2026-02-24 18:13:00,2026-02-24 19:18:00
2026-02-24,H2621084,19:18:20:27,0.0,3400,1.58823529411765,PG31DS,125.0,,
2026-02-24,H2621085,20:27-21:41,2.0,3600,1.36111111111111,PG31DS,125.0,2026-02-24 20:27:00,2026-02-24 21:41:00
2026-02-24,H2621087,22:31-23:14,3.0,2128,1.83270676691729,PG32D,125.0,2026-02-24 22:31:00,2026-02-24 23:14:00
2026-02-24,H2621088,23:14-23:57,1.0,2103,1.47408464098906,PG32D,125.0,2026-02-24 23:14:00,2026-02-24 23:57:00
2026-02-25,H2621090,0：38-1:20,0.0,2093,1.29001433349259,PG32D,125.0,2026-02-25 00:38:00,2026-02-25 01:20:00
2026-02-25,H2621091,1：20-2:03,0.0,2093,0.716674629718108,PG32D,125.0,2026-02-25 01:20:00,2026-02-25 02:03:00
2026-02-25,H2621092,2：03-3:14,1.0,3500,1.94285714285714,PG31DS,125.0,2026-02-25 02:03:00,2026-02-25 03:14:00
2026-02-25,H2621093,3：14-4:20,1.0,3201,1.31208997188379,PG31DS,125.0,2026-02-25 03:14:00,2026-02-25 04:20:00
2026-02-25,H2621094,4：20-5:25,1.0,3201,1.78069353327085,PG31DS,125.0,2026-02-25 04:20:00,2026-02-25 05:25:00
2026-02-25,H2621095,5：25-6:30,1.0,3201,1.96813495782568,PG31DS,125.0,2026-02-25 05:25:00,2026-02-25 06:30:00
2026-02-25,H2621096,6：30-7:35,1.0,3201,1.3745704467354,PG31DS,125.0,2026-02-25 06:30:00,2026-02-25 07:35:00
2026-02-25,H2621097,7：35-8:40,0.0,3201,1.437050921587,PG31DS,125.0,2026-02-25 07:35:00,2026-02-25 08:40:00
2026-02-25,H2621098,8：40-9:45,1.0,3201,1.18712902218057,PG31DS,125.0,2026-02-25 08:40:00,2026-02-25 09:45:00
2026-02-25,H2621100,10:03-11:16,9.0,3561,1.48834597023308,PG31DS,125.0,2026-02-25 10:03:00,2026-02-25 11:16:00
2026-02-25,H2621101,11:16-12:46,12.0,4420,2.21719457013575,PG32DS,125.0,2026-02-25 11:16:00,2026-02-25 12:46:00
2026-02-25,H2621102,12:46-13:29,1.0,2118,1.08593012275732,PG32DS,125.0,2026-02-25 12:46:00,2026-02-25 13:29:00
2026-02-25,H2621104,17:02-17:40,2.0,2094,1.76695319961796,PG32DS,125.0,2026-02-25 17:02:00,2026-02-25 17:40:00
2026-02-25,H2621105,17:40-19:25,7.0,5161,2.15074597946134,PG32DS,125.0,2026-02-25 17:40:00,2026-02-25 19:25:00
2026-02-25,H2621106,19:25-20:34,121.0,3461,6.47211788500433,PG32D,125.0,2026-02-25 19:25:00,2026-02-25 20:34:00
2026-02-25,H2621107,20:34-21:24,5.0,2594,1.65767154973015,PG32D,125.0,2026-02-25 20:34:00,2026-02-25 21:24:00
2026-02-25,H2621108,21:24-22:23,8.0,2964,4.31848852901484,PG32D,125.0,2026-02-25 21:24:00,2026-02-25 22:23:00
2026-02-25,H2621109,22:23-23:25,5.0,3083,3.92474862147259,PG32D,125.0,2026-02-25 22:23:00,2026-02-25 23:25:00
2026-02-26,H2621110,23:25-1:07,3.0,5162,1.31731886865556,PG32D,125.0,2026-02-26 23:25:00,2026-02-27 01:07:00
2026-02-26,H2621111,1：07-2:55,4.0,5483,3.15520700346526,PG32D,125.0,2026-02-26 01:07:00,2026-02-26 02:55:00
2026-02-26,H2621114,5：27-6:19,2.0,2603,2.95812524010757,PG32D,125.0,2026-02-26 05:27:00,2026-02-26 06:19:00
2026-02-26,H2621115,6：19-7:10,1.0,2603,1.61352285824049,PG32D,125.0,2026-02-26 06:19:00,2026-02-26 07:10:00
2026-02-26,H2621116,7：10-8:02,2.0,2603,1.84402612370342,PG32D,125.0,2026-02-26 07:10:00,2026-02-26 08:02:00
2026-02-26,H2621117,8:02-8：52,0.0,2603,1.95927775643488,PG32D,125.0,2026-02-26 08:02:00,2026-02-26 08:52:00
2026-02-26,H2621118,8：52-9:54,2.0,3103,2.03029326458266,PG32D,125.0,2026-02-26 08:52:00,2026-02-26 09:54:00
2026-02-26,H2621119,9：54-10:53,1.0,3003,2.03130203130203,PG32D,125.0,2026-02-26 09:54:00,2026-02-26 10:53:00
2026-02-26,H2621120,10：53-11:34,6.0,2106,2.80151946818613,PG32D,125.0,2026-02-26 10:53:00,2026-02-26 11:34:00
2026-02-26,H2621124,13:46-14:28,0.0,2106,2.08926875593542,PG32DS,125.0,2026-02-26 13:46:00,2026-02-26 14:28:00
2026-02-26,H2621125,14:28-15:49,0.0,4162,1.56174915905815,PG32DS,125.0,2026-02-26 14:28:00,2026-02-26 15:49:00
2026-02-26,H2621126,15:49-16:30,1.0,2106,1.42450142450142,PG32DS,125.0,2026-02-26 15:49:00,2026-02-26 16:30:00
2026-02-26,H2621128,17:11-18:10,1.0,2085,3.64508393285372,PG32D,188.0,2026-02-26 17:11:00,2026-02-26 18:10:00
2026-02-26,H2621129,18:10-19:28,389.0,2785,3.7342908438061,PG32D,188.0,2026-02-26 18:10:00,2026-02-26 19:28:00
2026-02-26,H2621130,19:28-20:53,10.0,3015,2.95190713101161,PG32D,188.0,2026-02-26 19:28:00,2026-02-26 20:53:00
2026-02-26,H2621131,20:53-22:16,28.0,2945,3.53140916808149,PG32D,188.0,2026-02-26 20:53:00,2026-02-26 22:16:00
2026-02-26,H2621132,22:16-23:32,26.0,2705,2.36598890942699,PG32D,188.0,2026-02-26 22:16:00,2026-02-26 23:32:00
2026-02-27,H2621133,23:32-0:30,1766.0,2076,2.26396917148362,PG32D,188.0,2026-02-27 23:32:00,2026-02-28 00:30:00
2026-02-27,H2621134,0：30-1:27,0.0,2076,1.6859344894027,PG32D,188.0,2026-02-27 00:30:00,2026-02-27 01:27:00
2026-02-27,H2621135,1：27-2:25,1.0,2076,1.87861271676301,PG32D,188.0,2026-02-27 01:27:00,2026-02-27 02:25:00
2026-02-27,H2621136,2:25-3:27,3.0,2186,2.19579139981702,PG32D,188.0,2026-02-27 02:25:00,2026-02-27 03:27:00
2026-02-27,H2621137,3：27-4:36,6689.0,2485,2.17303822937626,PG32D,188.0,2026-02-27 03:27:00,2026-02-27 04:36:00
